"","X","X0","X1","X5"
"271",1869,"18-01-2021 07:00","18-01-2021 07:15","61"
"272",1870,"18-01-2021 07:15","18-01-2021 07:30","59.6"
"273",1871,"18-01-2021 07:30","18-01-2021 07:45","59.7"
"274",1872,"18-01-2021 07:45","18-01-2021 08:00","57.1"
"275",1873,"18-01-2021 08:00","18-01-2021 08:15","54.3"
"276",1874,"18-01-2021 08:15","18-01-2021 08:30","48.6"
"277",1875,"18-01-2021 08:30","18-01-2021 08:45","44.1"
"278",1876,"18-01-2021 08:45","18-01-2021 09:00","None"
"279",1877,"18-01-2021 09:00","18-01-2021 09:15","58.4"
"280",1878,"18-01-2021 09:15","18-01-2021 09:30","49.7"
"281",1879,"18-01-2021 09:30","18-01-2021 09:45","None"
"282",1880,"18-01-2021 09:45","18-01-2021 10:00","None"
"283",1881,"18-01-2021 10:00","18-01-2021 10:15","None"
"284",1882,"18-01-2021 10:15","18-01-2021 10:30","49.2"
"285",1883,"18-01-2021 10:30","18-01-2021 10:45","47.8"
"286",1884,"18-01-2021 10:45","18-01-2021 11:00","39.7"
"287",1885,"18-01-2021 11:00","18-01-2021 11:15","None"
"288",1886,"18-01-2021 11:15","18-01-2021 11:30","44.7"
"289",1887,"18-01-2021 11:30","18-01-2021 11:45","None"
"290",1888,"18-01-2021 11:45","18-01-2021 12:00","None"
"291",1889,"18-01-2021 12:00","18-01-2021 12:15","None"
"292",1890,"18-01-2021 12:15","18-01-2021 12:30","47"
"293",1891,"18-01-2021 12:30","18-01-2021 12:45","42.7"
"294",1892,"18-01-2021 12:45","18-01-2021 13:00","36.3"
"295",1893,"18-01-2021 13:00","18-01-2021 13:15","36"
"296",1894,"18-01-2021 13:15","18-01-2021 13:30","39.3"
"297",1895,"18-01-2021 13:30","18-01-2021 13:45","None"
"298",1896,"18-01-2021 13:45","18-01-2021 14:00","39.6"
"299",1897,"18-01-2021 14:00","18-01-2021 14:15","42.3"
"300",1898,"18-01-2021 14:15","18-01-2021 14:30","47.7"
"301",1899,"18-01-2021 14:30","18-01-2021 14:45","43.1"
"302",1900,"18-01-2021 14:45","18-01-2021 15:00","40.3"
"303",1901,"18-01-2021 15:00","18-01-2021 15:15","44.1"
"304",1902,"18-01-2021 15:15","18-01-2021 15:30","40.5"
"305",1903,"18-01-2021 15:30","18-01-2021 15:45","53.1"
"306",1904,"18-01-2021 15:45","18-01-2021 16:00","58"
"307",1905,"18-01-2021 16:00","18-01-2021 16:15","None"
"308",1906,"18-01-2021 16:15","18-01-2021 16:30","63.1"
"309",1907,"18-01-2021 16:30","18-01-2021 16:45","54"
"310",1908,"18-01-2021 16:45","18-01-2021 17:00","66.4"
"311",1909,"18-01-2021 17:00","18-01-2021 17:15","61.4"
"312",1910,"18-01-2021 17:15","18-01-2021 17:30","44.8"
"313",1911,"18-01-2021 17:30","18-01-2021 17:45","105.4"
"314",1912,"18-01-2021 17:45","18-01-2021 18:00","95.7"
"315",1913,"18-01-2021 18:00","18-01-2021 18:15","74.2"
"316",1914,"18-01-2021 18:15","18-01-2021 18:30","80.3"
"317",1915,"18-01-2021 18:30","18-01-2021 18:45","77.7"
"318",1916,"18-01-2021 18:45","18-01-2021 19:00","87.1"
"319",1917,"18-01-2021 19:00","18-01-2021 19:15","101.6"
"320",1918,"18-01-2021 19:15","18-01-2021 19:30","107.7"
"321",1919,"18-01-2021 19:30","18-01-2021 19:45","111.8"
"322",1920,"18-01-2021 19:45","18-01-2021 20:00","125.6"
"323",1921,"18-01-2021 20:00","18-01-2021 20:15","183.6"
"324",1922,"18-01-2021 20:15","18-01-2021 20:30","208.8"
"325",1923,"18-01-2021 20:30","18-01-2021 20:45","157.8"
"326",1924,"18-01-2021 20:45","18-01-2021 21:00","173.5"
"327",1925,"18-01-2021 21:00","18-01-2021 21:15","235.7"
"328",1926,"18-01-2021 21:15","18-01-2021 21:30","234.1"
"329",1927,"18-01-2021 21:30","18-01-2021 21:45","170.7"
"330",1928,"18-01-2021 21:45","18-01-2021 22:00","203.3"
"331",1929,"18-01-2021 22:00","18-01-2021 22:15","202.2"
"332",1930,"18-01-2021 22:15","18-01-2021 22:30","163.6"
"333",1931,"18-01-2021 22:30","18-01-2021 22:45","156.9"
"334",1932,"18-01-2021 22:45","18-01-2021 23:00","139.8"
"335",1933,"18-01-2021 23:00","18-01-2021 23:15","112.6"
"336",1934,"18-01-2021 23:15","18-01-2021 23:30","93"
"337",1935,"18-01-2021 23:30","18-01-2021 23:45","None"
"338",1936,"18-01-2021 23:45","19-01-2021 00:00","None"
"339",1937,"19-01-2021 00:00","19-01-2021 00:15","81.1"
"340",1938,"19-01-2021 00:15","19-01-2021 00:30","86.2"
"341",1939,"19-01-2021 00:30","19-01-2021 00:45","74.8"
"342",1940,"19-01-2021 00:45","19-01-2021 01:00","68.4"
"343",1941,"19-01-2021 01:00","19-01-2021 01:15","66.4"
"344",1942,"19-01-2021 01:15","19-01-2021 01:30","65.9"
"345",1943,"19-01-2021 01:30","19-01-2021 01:45","63.8"
"346",1944,"19-01-2021 01:45","19-01-2021 02:00","60.6"
"347",1945,"19-01-2021 02:00","19-01-2021 02:15","57.8"
"348",1946,"19-01-2021 02:15","19-01-2021 02:30","51"
"349",1947,"19-01-2021 02:30","19-01-2021 02:45","49.1"
"350",1948,"19-01-2021 02:45","19-01-2021 03:00","47.6"
"351",1949,"19-01-2021 03:00","19-01-2021 03:15","41.8"
"352",1950,"19-01-2021 03:15","19-01-2021 03:30","44.9"
"353",1951,"19-01-2021 03:30","19-01-2021 03:45","38.7"
