"","X","X0","X1","X4"
"97",2488,"24-01-2021 17:45","24-01-2021 18:00","72.1"
"98",2489,"24-01-2021 18:00","24-01-2021 18:15","69.8"
"99",2490,"24-01-2021 18:15","24-01-2021 18:30","77.6"
"100",2491,"24-01-2021 18:30","24-01-2021 18:45","69.1"
"101",2492,"24-01-2021 18:45","24-01-2021 19:00","68.9"
"102",2493,"24-01-2021 19:00","24-01-2021 19:15","68.1"
"103",2494,"24-01-2021 19:15","24-01-2021 19:30","67"
"104",2495,"24-01-2021 19:30","24-01-2021 19:45","68.2"
"105",2496,"24-01-2021 19:45","24-01-2021 20:00","64.1"
"106",2497,"24-01-2021 20:00","24-01-2021 20:15","65"
"107",2498,"24-01-2021 20:15","24-01-2021 20:30","58"
"108",2499,"24-01-2021 20:30","24-01-2021 20:45","61"
"109",2500,"24-01-2021 20:45","24-01-2021 21:00","60.4"
"110",2501,"24-01-2021 21:00","24-01-2021 21:15","56.9"
"111",2502,"24-01-2021 21:15","24-01-2021 21:30","56.7"
"112",2503,"24-01-2021 21:30","24-01-2021 21:45","46.5"
"113",2504,"24-01-2021 21:45","24-01-2021 22:00","50.1"
"114",2505,"24-01-2021 22:00","24-01-2021 22:15","53"
"115",2506,"24-01-2021 22:15","24-01-2021 22:30","47.2"
"116",2507,"24-01-2021 22:30","24-01-2021 22:45","44.4"
"117",2508,"24-01-2021 22:45","24-01-2021 23:00","46.1"
"118",2509,"24-01-2021 23:00","24-01-2021 23:15","42.9"
"119",2510,"24-01-2021 23:15","24-01-2021 23:30","37.6"
"120",2511,"24-01-2021 23:30","24-01-2021 23:45","None"
"121",2512,"24-01-2021 23:45","25-01-2021 00:00","41.8"
"122",2513,"25-01-2021 00:00","25-01-2021 00:15","39.7"
"123",2514,"25-01-2021 00:15","25-01-2021 00:30","39.5"
"124",2515,"25-01-2021 00:30","25-01-2021 00:45","38.7"
"125",2516,"25-01-2021 00:45","25-01-2021 01:00","35.5"
"126",2517,"25-01-2021 01:00","25-01-2021 01:15","33.7"
"127",2518,"25-01-2021 01:15","25-01-2021 01:30","37.5"
