"","X","X0","X1","X6"
"96",1694,"16-01-2021 11:15","16-01-2021 11:30","25.1"
"97",1695,"16-01-2021 11:30","16-01-2021 11:45","25.6"
"98",1696,"16-01-2021 11:45","16-01-2021 12:00","24.2"
"99",1697,"16-01-2021 12:00","16-01-2021 12:15","None"
"100",1698,"16-01-2021 12:15","16-01-2021 12:30","None"
"101",1699,"16-01-2021 12:30","16-01-2021 12:45","None"
"102",1700,"16-01-2021 12:45","16-01-2021 13:00","10.9"
"103",1701,"16-01-2021 13:00","16-01-2021 13:15","16.6"
"104",1702,"16-01-2021 13:15","16-01-2021 13:30","34"
"105",1703,"16-01-2021 13:30","16-01-2021 13:45","44.9"
"106",1704,"16-01-2021 13:45","16-01-2021 14:00","51.7"
"107",1705,"16-01-2021 14:00","16-01-2021 14:15","32.7"
"108",1706,"16-01-2021 14:15","16-01-2021 14:30","23.3"
"109",1707,"16-01-2021 14:30","16-01-2021 14:45","20.9"
"110",1708,"16-01-2021 14:45","16-01-2021 15:00","20.4"
"111",1709,"16-01-2021 15:00","16-01-2021 15:15","20.1"
"112",1710,"16-01-2021 15:15","16-01-2021 15:30","None"
"113",1711,"16-01-2021 15:30","16-01-2021 15:45","19.1"
"114",1712,"16-01-2021 15:45","16-01-2021 16:00","19.7"
"115",1713,"16-01-2021 16:00","16-01-2021 16:15","20.1"
"116",1714,"16-01-2021 16:15","16-01-2021 16:30","21.2"
"117",1715,"16-01-2021 16:30","16-01-2021 16:45","21.7"
"118",1716,"16-01-2021 16:45","16-01-2021 17:00","21.7"
"119",1717,"16-01-2021 17:00","16-01-2021 17:15","22.8"
"120",1718,"16-01-2021 17:15","16-01-2021 17:30","25.2"
"121",1719,"16-01-2021 17:30","16-01-2021 17:45","31.1"
"122",1720,"16-01-2021 17:45","16-01-2021 18:00","None"
"123",1721,"16-01-2021 18:00","16-01-2021 18:15","38.5"
"124",1722,"16-01-2021 18:15","16-01-2021 18:30","46.1"
"125",1723,"16-01-2021 18:30","16-01-2021 18:45","43.9"
"126",1724,"16-01-2021 18:45","16-01-2021 19:00","47.3"
"127",1725,"16-01-2021 19:00","16-01-2021 19:15","49.7"
"128",1726,"16-01-2021 19:15","16-01-2021 19:30","56.1"
"129",1727,"16-01-2021 19:30","16-01-2021 19:45","57.6"
"130",1728,"16-01-2021 19:45","16-01-2021 20:00","50.3"
"131",1729,"16-01-2021 20:00","16-01-2021 20:15","39.4"
"132",1730,"16-01-2021 20:15","16-01-2021 20:30","22.2"
"133",1731,"16-01-2021 20:30","16-01-2021 20:45","19.8"
"134",1732,"16-01-2021 20:45","16-01-2021 21:00","22.9"
"135",1733,"16-01-2021 21:00","16-01-2021 21:15","27"
"136",1734,"16-01-2021 21:15","16-01-2021 21:30","25.1"
"137",1735,"16-01-2021 21:30","16-01-2021 21:45","27.5"
"138",1736,"16-01-2021 21:45","16-01-2021 22:00","None"
"139",1737,"16-01-2021 22:00","16-01-2021 22:15","14.2"
"140",1738,"16-01-2021 22:15","16-01-2021 22:30","11.7"
"141",1739,"16-01-2021 22:30","16-01-2021 22:45","11.7"
"142",1740,"16-01-2021 22:45","16-01-2021 23:00","10.2"
"143",1741,"16-01-2021 23:00","16-01-2021 23:15","8.4"
"144",1742,"16-01-2021 23:15","16-01-2021 23:30","5.5"
"145",1743,"16-01-2021 23:30","16-01-2021 23:45","None"
"146",1744,"16-01-2021 23:45","17-01-2021 00:00","2.9"
"147",1745,"17-01-2021 00:00","17-01-2021 00:15","7"
"148",1746,"17-01-2021 00:15","17-01-2021 00:30","13.5"
"149",1747,"17-01-2021 00:30","17-01-2021 00:45","14.8"
"150",1748,"17-01-2021 00:45","17-01-2021 01:00","14.5"
"151",1749,"17-01-2021 01:00","17-01-2021 01:15","14.7"
"152",1750,"17-01-2021 01:15","17-01-2021 01:30","14.2"
"153",1751,"17-01-2021 01:30","17-01-2021 01:45","13.7"
"154",1752,"17-01-2021 01:45","17-01-2021 02:00","13.5"
"155",1753,"17-01-2021 02:00","17-01-2021 02:15","14.3"
"156",1754,"17-01-2021 02:15","17-01-2021 02:30","13.8"
"157",1755,"17-01-2021 02:30","17-01-2021 02:45","13.6"
"158",1756,"17-01-2021 02:45","17-01-2021 03:00","13.1"
"159",1757,"17-01-2021 03:00","17-01-2021 03:15","13.4"
"160",1758,"17-01-2021 03:15","17-01-2021 03:30","12.4"
"161",1759,"17-01-2021 03:30","17-01-2021 03:45","11.5"
"162",1760,"17-01-2021 03:45","17-01-2021 04:00","11.6"
"163",1761,"17-01-2021 04:00","17-01-2021 04:15","12.1"
"164",1762,"17-01-2021 04:15","17-01-2021 04:30","None"
"165",1763,"17-01-2021 04:30","17-01-2021 04:45","13.1"
"166",1764,"17-01-2021 04:45","17-01-2021 05:00","12.5"
"167",1765,"17-01-2021 05:00","17-01-2021 05:15","11.7"
"168",1766,"17-01-2021 05:15","17-01-2021 05:30","11.7"
"169",1767,"17-01-2021 05:30","17-01-2021 05:45","11.3"
"170",1768,"17-01-2021 05:45","17-01-2021 06:00","12"
"171",1769,"17-01-2021 06:00","17-01-2021 06:15","12.4"
"172",1770,"17-01-2021 06:15","17-01-2021 06:30","11.6"
"173",1771,"17-01-2021 06:30","17-01-2021 06:45","11.1"
"174",1772,"17-01-2021 06:45","17-01-2021 07:00","11"
"175",1773,"17-01-2021 07:00","17-01-2021 07:15","11.3"
"176",1774,"17-01-2021 07:15","17-01-2021 07:30","11.3"
"177",1775,"17-01-2021 07:30","17-01-2021 07:45","11.4"
"178",1776,"17-01-2021 07:45","17-01-2021 08:00","11.3"
"179",1777,"17-01-2021 08:00","17-01-2021 08:15","11.8"
"180",1778,"17-01-2021 08:15","17-01-2021 08:30","12.4"
"181",1779,"17-01-2021 08:30","17-01-2021 08:45","12.6"
"182",1780,"17-01-2021 08:45","17-01-2021 09:00","12.8"
"183",1781,"17-01-2021 09:00","17-01-2021 09:15","13.1"
"184",1782,"17-01-2021 09:15","17-01-2021 09:30","13.3"
"185",1783,"17-01-2021 09:30","17-01-2021 09:45","None"
"186",1784,"17-01-2021 09:45","17-01-2021 10:00","None"
"187",1785,"17-01-2021 10:00","17-01-2021 10:15","None"
"188",1786,"17-01-2021 10:15","17-01-2021 10:30","13.4"
"189",1787,"17-01-2021 10:30","17-01-2021 10:45","None"
"190",1788,"17-01-2021 10:45","17-01-2021 11:00","None"
"191",1789,"17-01-2021 11:00","17-01-2021 11:15","None"
"192",1790,"17-01-2021 11:15","17-01-2021 11:30","14.5"
"193",1791,"17-01-2021 11:30","17-01-2021 11:45","14.6"
"194",1792,"17-01-2021 11:45","17-01-2021 12:00","14.8"
"195",1793,"17-01-2021 12:00","17-01-2021 12:15","14.9"
"196",1794,"17-01-2021 12:15","17-01-2021 12:30","15.2"
"197",1795,"17-01-2021 12:30","17-01-2021 12:45","16.5"
"198",1796,"17-01-2021 12:45","17-01-2021 13:00","None"
"199",1797,"17-01-2021 13:00","17-01-2021 13:15","16.8"
"200",1798,"17-01-2021 13:15","17-01-2021 13:30","16.8"
"201",1799,"17-01-2021 13:30","17-01-2021 13:45","16.7"
"202",1800,"17-01-2021 13:45","17-01-2021 14:00","16.5"
"203",1801,"17-01-2021 14:00","17-01-2021 14:15","15.9"
"204",1802,"17-01-2021 14:15","17-01-2021 14:30","16.1"
"205",1803,"17-01-2021 14:30","17-01-2021 14:45","15.7"
"206",1804,"17-01-2021 14:45","17-01-2021 15:00","15.8"
"207",1805,"17-01-2021 15:00","17-01-2021 15:15","15.4"
"208",1806,"17-01-2021 15:15","17-01-2021 15:30","15.7"
"209",1807,"17-01-2021 15:30","17-01-2021 15:45","15.3"
"210",1808,"17-01-2021 15:45","17-01-2021 16:00","14.6"
"211",1809,"17-01-2021 16:00","17-01-2021 16:15","14.9"
"212",1810,"17-01-2021 16:15","17-01-2021 16:30","16.5"
"213",1811,"17-01-2021 16:30","17-01-2021 16:45","16.8"
"214",1812,"17-01-2021 16:45","17-01-2021 17:00","17.9"
"215",1813,"17-01-2021 17:00","17-01-2021 17:15","18.2"
"216",1814,"17-01-2021 17:15","17-01-2021 17:30","18.4"
"217",1815,"17-01-2021 17:30","17-01-2021 17:45","18.7"
"218",1816,"17-01-2021 17:45","17-01-2021 18:00","19.2"
"219",1817,"17-01-2021 18:00","17-01-2021 18:15","19.8"
"220",1818,"17-01-2021 18:15","17-01-2021 18:30","19.5"
"221",1819,"17-01-2021 18:30","17-01-2021 18:45","19.4"
"222",1820,"17-01-2021 18:45","17-01-2021 19:00","18.9"
