"","X","X0","X1","X3"
"44",2435,"24-01-2021 04:30","24-01-2021 04:45","None"
"45",2436,"24-01-2021 04:45","24-01-2021 05:00","2.4"
"46",2437,"24-01-2021 05:00","24-01-2021 05:15","None"
"47",2438,"24-01-2021 05:15","24-01-2021 05:30","None"
"48",2439,"24-01-2021 05:30","24-01-2021 05:45","None"
"49",2440,"24-01-2021 05:45","24-01-2021 06:00","None"
"50",2441,"24-01-2021 06:00","24-01-2021 06:15","None"
"51",2442,"24-01-2021 06:15","24-01-2021 06:30","None"
"52",2443,"24-01-2021 06:30","24-01-2021 06:45","None"
"53",2444,"24-01-2021 06:45","24-01-2021 07:00","None"
"54",2445,"24-01-2021 07:00","24-01-2021 07:15","None"
"55",2446,"24-01-2021 07:15","24-01-2021 07:30","None"
"56",2447,"24-01-2021 07:30","24-01-2021 07:45","None"
"57",2448,"24-01-2021 07:45","24-01-2021 08:00","None"
"58",2449,"24-01-2021 08:00","24-01-2021 08:15","None"
"59",2450,"24-01-2021 08:15","24-01-2021 08:30","None"
"60",2451,"24-01-2021 08:30","24-01-2021 08:45","None"
"61",2452,"24-01-2021 08:45","24-01-2021 09:00","None"
"62",2453,"24-01-2021 09:00","24-01-2021 09:15","None"
"63",2454,"24-01-2021 09:15","24-01-2021 09:30","None"
"64",2455,"24-01-2021 09:30","24-01-2021 09:45","None"
"65",2456,"24-01-2021 09:45","24-01-2021 10:00","None"
"66",2457,"24-01-2021 10:00","24-01-2021 10:15","None"
"67",2458,"24-01-2021 10:15","24-01-2021 10:30","9.6"
"68",2459,"24-01-2021 10:30","24-01-2021 10:45","13.6"
"69",2460,"24-01-2021 10:45","24-01-2021 11:00","10.4"
"70",2461,"24-01-2021 11:00","24-01-2021 11:15","10.2"
"71",2462,"24-01-2021 11:15","24-01-2021 11:30","12.8"
"72",2463,"24-01-2021 11:30","24-01-2021 11:45","None"
"73",2464,"24-01-2021 11:45","24-01-2021 12:00","None"
"74",2465,"24-01-2021 12:00","24-01-2021 12:15","None"
"75",2466,"24-01-2021 12:15","24-01-2021 12:30","8.3"
"76",2467,"24-01-2021 12:30","24-01-2021 12:45","7.1"
"77",2468,"24-01-2021 12:45","24-01-2021 13:00","5.2"
"78",2469,"24-01-2021 13:00","24-01-2021 13:15","6.5"
"79",2470,"24-01-2021 13:15","24-01-2021 13:30","10.7"
"80",2471,"24-01-2021 13:30","24-01-2021 13:45","7.1"
"81",2472,"24-01-2021 13:45","24-01-2021 14:00","None"
"82",2473,"24-01-2021 14:00","24-01-2021 14:15","7.7"
"83",2474,"24-01-2021 14:15","24-01-2021 14:30","11.5"
"84",2475,"24-01-2021 14:30","24-01-2021 14:45","2.5"
"85",2476,"24-01-2021 14:45","24-01-2021 15:00","5.6"
"86",2477,"24-01-2021 15:00","24-01-2021 15:15","9"
"87",2478,"24-01-2021 15:15","24-01-2021 15:30","6.3"
"88",2479,"24-01-2021 15:30","24-01-2021 15:45","6.4"
"89",2480,"24-01-2021 15:45","24-01-2021 16:00","6.8"
"90",2481,"24-01-2021 16:00","24-01-2021 16:15","7.1"
"91",2482,"24-01-2021 16:15","24-01-2021 16:30","4.3"
"92",2483,"24-01-2021 16:30","24-01-2021 16:45","4.3"
"93",2484,"24-01-2021 16:45","24-01-2021 17:00","5.3"
"94",2485,"24-01-2021 17:00","24-01-2021 17:15","9.8"
"95",2486,"24-01-2021 17:15","24-01-2021 17:30","11.8"
"96",2487,"24-01-2021 17:30","24-01-2021 17:45","10.3"
"97",2488,"24-01-2021 17:45","24-01-2021 18:00","12.9"
"98",2489,"24-01-2021 18:00","24-01-2021 18:15","15.4"
"99",2490,"24-01-2021 18:15","24-01-2021 18:30","17.3"
"100",2491,"24-01-2021 18:30","24-01-2021 18:45","11"
"101",2492,"24-01-2021 18:45","24-01-2021 19:00","14.3"
"102",2493,"24-01-2021 19:00","24-01-2021 19:15","11.5"
"103",2494,"24-01-2021 19:15","24-01-2021 19:30","15.9"
"104",2495,"24-01-2021 19:30","24-01-2021 19:45","16.4"
"105",2496,"24-01-2021 19:45","24-01-2021 20:00","14.5"
"106",2497,"24-01-2021 20:00","24-01-2021 20:15","11.1"
"107",2498,"24-01-2021 20:15","24-01-2021 20:30","16.1"
"108",2499,"24-01-2021 20:30","24-01-2021 20:45","12.8"
"109",2500,"24-01-2021 20:45","24-01-2021 21:00","12.6"
"110",2501,"24-01-2021 21:00","24-01-2021 21:15","12.5"
"111",2502,"24-01-2021 21:15","24-01-2021 21:30","13.3"
"112",2503,"24-01-2021 21:30","24-01-2021 21:45","7.4"
"113",2504,"24-01-2021 21:45","24-01-2021 22:00","8.1"
"114",2505,"24-01-2021 22:00","24-01-2021 22:15","9.2"
"115",2506,"24-01-2021 22:15","24-01-2021 22:30","9"
"116",2507,"24-01-2021 22:30","24-01-2021 22:45","4.7"
"117",2508,"24-01-2021 22:45","24-01-2021 23:00","7.2"
"118",2509,"24-01-2021 23:00","24-01-2021 23:15","3.5"
"119",2510,"24-01-2021 23:15","24-01-2021 23:30","4.1"
"120",2511,"24-01-2021 23:30","24-01-2021 23:45","None"
"121",2512,"24-01-2021 23:45","25-01-2021 00:00","6"
"122",2513,"25-01-2021 00:00","25-01-2021 00:15","3.2"
"123",2514,"25-01-2021 00:15","25-01-2021 00:30","3.1"
"124",2515,"25-01-2021 00:30","25-01-2021 00:45","2.2"
"125",2516,"25-01-2021 00:45","25-01-2021 01:00","None"
"126",2517,"25-01-2021 01:00","25-01-2021 01:15","3.9"
"127",2518,"25-01-2021 01:15","25-01-2021 01:30","4"
"128",2519,"25-01-2021 01:30","25-01-2021 01:45","5.2"
"129",2520,"25-01-2021 01:45","25-01-2021 02:00","3.9"
"130",2521,"25-01-2021 02:00","25-01-2021 02:15","2"
"131",2522,"25-01-2021 02:15","25-01-2021 02:30","3.9"
"132",2523,"25-01-2021 02:30","25-01-2021 02:45","0.1"
"133",2524,"25-01-2021 02:45","25-01-2021 03:00","5.2"
"134",2525,"25-01-2021 03:00","25-01-2021 03:15","None"
"135",2526,"25-01-2021 03:15","25-01-2021 03:30","2.8"
"136",2527,"25-01-2021 03:30","25-01-2021 03:45","None"
"137",2528,"25-01-2021 03:45","25-01-2021 04:00","4.5"
"138",2529,"25-01-2021 04:00","25-01-2021 04:15","None"
"139",2530,"25-01-2021 04:15","25-01-2021 04:30","2.8"
"140",2531,"25-01-2021 04:30","25-01-2021 04:45","2.5"
"141",2532,"25-01-2021 04:45","25-01-2021 05:00","2.1"
"142",2533,"25-01-2021 05:00","25-01-2021 05:15","4.7"
"143",2534,"25-01-2021 05:15","25-01-2021 05:30","None"
"144",2535,"25-01-2021 05:30","25-01-2021 05:45","3.4"
"145",2536,"25-01-2021 05:45","25-01-2021 06:00","3.9"
"146",2537,"25-01-2021 06:00","25-01-2021 06:15","4.2"
"147",2538,"25-01-2021 06:15","25-01-2021 06:30","2.7"
"148",2539,"25-01-2021 06:30","25-01-2021 06:45","5.9"
"149",2540,"25-01-2021 06:45","25-01-2021 07:00","3"
"150",2541,"25-01-2021 07:00","25-01-2021 07:15","5"
"151",2542,"25-01-2021 07:15","25-01-2021 07:30","7.3"
"152",2543,"25-01-2021 07:30","25-01-2021 07:45","6.3"
"153",2544,"25-01-2021 07:45","25-01-2021 08:00","None"
"154",2545,"25-01-2021 08:00","25-01-2021 08:15","7.1"
"155",2546,"25-01-2021 08:15","25-01-2021 08:30","6.1"
"156",2547,"25-01-2021 08:30","25-01-2021 08:45","6.5"
"157",2548,"25-01-2021 08:45","25-01-2021 09:00","8.1"
"158",2549,"25-01-2021 09:00","25-01-2021 09:15","9.5"
"159",2550,"25-01-2021 09:15","25-01-2021 09:30","12"
"160",2551,"25-01-2021 09:30","25-01-2021 09:45","None"
"161",2552,"25-01-2021 09:45","25-01-2021 10:00","None"
"162",2553,"25-01-2021 10:00","25-01-2021 10:15","None"
"163",2554,"25-01-2021 10:15","25-01-2021 10:30","8"
"164",2555,"25-01-2021 10:30","25-01-2021 10:45","11.4"
"165",2556,"25-01-2021 10:45","25-01-2021 11:00","10.5"
"166",2557,"25-01-2021 11:00","25-01-2021 11:15","9.8"
"167",2558,"25-01-2021 11:15","25-01-2021 11:30","11.1"
"168",2559,"25-01-2021 11:30","25-01-2021 11:45","None"
"169",2560,"25-01-2021 11:45","25-01-2021 12:00","None"
"170",2561,"25-01-2021 12:00","25-01-2021 12:15","None"
"171",2562,"25-01-2021 12:15","25-01-2021 12:30","411.8"
"172",2563,"25-01-2021 12:30","25-01-2021 12:45","385.4"
"173",2564,"25-01-2021 12:45","25-01-2021 13:00","5.3"
"174",2565,"25-01-2021 13:00","25-01-2021 13:15","12"
"175",2566,"25-01-2021 13:15","25-01-2021 13:30","16.8"
"176",2567,"25-01-2021 13:30","25-01-2021 13:45","14.2"
"177",2568,"25-01-2021 13:45","25-01-2021 14:00","15"
"178",2569,"25-01-2021 14:00","25-01-2021 14:15","13.1"
"179",2570,"25-01-2021 14:15","25-01-2021 14:30","7.2"
"180",2571,"25-01-2021 14:30","25-01-2021 14:45","13.1"
"181",2572,"25-01-2021 14:45","25-01-2021 15:00","8"
"182",2573,"25-01-2021 15:00","25-01-2021 15:15","14.7"
"183",2574,"25-01-2021 15:15","25-01-2021 15:30","14.4"
"184",2575,"25-01-2021 15:30","25-01-2021 15:45","12.2"
"185",2576,"25-01-2021 15:45","25-01-2021 16:00","10.8"
"186",2577,"25-01-2021 16:00","25-01-2021 16:15","17.6"
"187",2578,"25-01-2021 16:15","25-01-2021 16:30","11.8"
"188",2579,"25-01-2021 16:30","25-01-2021 16:45","23.9"
"189",2580,"25-01-2021 16:45","25-01-2021 17:00","11.2"
"190",2581,"25-01-2021 17:00","25-01-2021 17:15","22.3"
"191",2582,"25-01-2021 17:15","25-01-2021 17:30","28.3"
"192",2583,"25-01-2021 17:30","25-01-2021 17:45","None"
"193",2584,"25-01-2021 17:45","25-01-2021 18:00","30.2"
"194",2585,"25-01-2021 18:00","25-01-2021 18:15","43.3"
"195",2586,"25-01-2021 18:15","25-01-2021 18:30","None"
"196",2587,"25-01-2021 18:30","25-01-2021 18:45","34.7"
"197",2588,"25-01-2021 18:45","25-01-2021 19:00","37.3"
"198",2589,"25-01-2021 19:00","25-01-2021 19:15","42.7"
"199",2590,"25-01-2021 19:15","25-01-2021 19:30","59.2"
"200",2591,"25-01-2021 19:30","25-01-2021 19:45","60.9"
"201",2592,"25-01-2021 19:45","25-01-2021 20:00","None"
"202",2593,"25-01-2021 20:00","25-01-2021 20:15","74.5"
"203",2594,"25-01-2021 20:15","25-01-2021 20:30","50.3"
"204",2595,"25-01-2021 20:30","25-01-2021 20:45","47"
"205",2596,"25-01-2021 20:45","25-01-2021 21:00","28.6"
"206",2597,"25-01-2021 21:00","25-01-2021 21:15","18.6"
"207",2598,"25-01-2021 21:15","25-01-2021 21:30","25.3"
"208",2599,"25-01-2021 21:30","25-01-2021 21:45","39"
"209",2600,"25-01-2021 21:45","25-01-2021 22:00","20.3"
"210",2601,"25-01-2021 22:00","25-01-2021 22:15","26"
"211",2602,"25-01-2021 22:15","25-01-2021 22:30","29.4"
"212",2603,"25-01-2021 22:30","25-01-2021 22:45","27.2"
"213",2604,"25-01-2021 22:45","25-01-2021 23:00","21.2"
"214",2605,"25-01-2021 23:00","25-01-2021 23:15","None"
"215",2606,"25-01-2021 23:15","25-01-2021 23:30","5.7"
"216",2607,"25-01-2021 23:30","25-01-2021 23:45","None"
"217",2608,"25-01-2021 23:45","26-01-2021 00:00","None"
"218",2609,"26-01-2021 00:00","26-01-2021 00:15","4.5"
"219",2610,"26-01-2021 00:15","26-01-2021 00:30","7.6"
"220",2611,"26-01-2021 00:30","26-01-2021 00:45","9.5"
"221",2612,"26-01-2021 00:45","26-01-2021 01:00","7.4"
"222",2613,"26-01-2021 01:00","26-01-2021 01:15","2.4"
"223",2614,"26-01-2021 01:15","26-01-2021 01:30","3.9"
"224",2615,"26-01-2021 01:30","26-01-2021 01:45","2.6"
"225",2616,"26-01-2021 01:45","26-01-2021 02:00","0.8"
"226",2617,"26-01-2021 02:00","26-01-2021 02:15","2.7"
"227",2618,"26-01-2021 02:15","26-01-2021 02:30","3.5"
"228",2619,"26-01-2021 02:30","26-01-2021 02:45","2.2"
"229",2620,"26-01-2021 02:45","26-01-2021 03:00","3.7"
"230",2621,"26-01-2021 03:00","26-01-2021 03:15","3.4"
"231",2622,"26-01-2021 03:15","26-01-2021 03:30","5.5"
"232",2623,"26-01-2021 03:30","26-01-2021 03:45","None"
"233",2624,"26-01-2021 03:45","26-01-2021 04:00","4.9"
"234",2625,"26-01-2021 04:00","26-01-2021 04:15","2.8"
"235",2626,"26-01-2021 04:15","26-01-2021 04:30","2.9"
"236",2627,"26-01-2021 04:30","26-01-2021 04:45","6.9"
"237",2628,"26-01-2021 04:45","26-01-2021 05:00","5.5"
"238",2629,"26-01-2021 05:00","26-01-2021 05:15","1.1"
"239",2630,"26-01-2021 05:15","26-01-2021 05:30","2.8"
"240",2631,"26-01-2021 05:30","26-01-2021 05:45","3.8"
"241",2632,"26-01-2021 05:45","26-01-2021 06:00","1"
"242",2633,"26-01-2021 06:00","26-01-2021 06:15","1.9"
"243",2634,"26-01-2021 06:15","26-01-2021 06:30","4.9"
"244",2635,"26-01-2021 06:30","26-01-2021 06:45","3"
"245",2636,"26-01-2021 06:45","26-01-2021 07:00","5.5"
"246",2637,"26-01-2021 07:00","26-01-2021 07:15","None"
"247",2638,"26-01-2021 07:15","26-01-2021 07:30","1.9"
"248",2639,"26-01-2021 07:30","26-01-2021 07:45","4.8"
"249",2640,"26-01-2021 07:45","26-01-2021 08:00","1.9"
"250",2641,"26-01-2021 08:00","26-01-2021 08:15","6.3"
"251",2642,"26-01-2021 08:15","26-01-2021 08:30","3.7"
"252",2643,"26-01-2021 08:30","26-01-2021 08:45","6.2"
"253",2644,"26-01-2021 08:45","26-01-2021 09:00","6.8"
"254",2645,"26-01-2021 09:00","26-01-2021 09:15","9.8"
"255",2646,"26-01-2021 09:15","26-01-2021 09:30","4.8"
"256",2647,"26-01-2021 09:30","26-01-2021 09:45","None"
"257",2648,"26-01-2021 09:45","26-01-2021 10:00","None"
"258",2649,"26-01-2021 10:00","26-01-2021 10:15","None"
"259",2650,"26-01-2021 10:15","26-01-2021 10:30","6.5"
"260",2651,"26-01-2021 10:30","26-01-2021 10:45","3.7"
"261",2652,"26-01-2021 10:45","26-01-2021 11:00","7.8"
"262",2653,"26-01-2021 11:00","26-01-2021 11:15","10.3"
"263",2654,"26-01-2021 11:15","26-01-2021 11:30","5"
"264",2655,"26-01-2021 11:30","26-01-2021 11:45","None"
"265",2656,"26-01-2021 11:45","26-01-2021 12:00","None"
"266",2657,"26-01-2021 12:00","26-01-2021 12:15","None"
"267",2658,"26-01-2021 12:15","26-01-2021 12:30","7.9"
"268",2659,"26-01-2021 12:30","26-01-2021 12:45","7.5"
"269",2660,"26-01-2021 12:45","26-01-2021 13:00","6.3"
"270",2661,"26-01-2021 13:00","26-01-2021 13:15","11"
"271",2662,"26-01-2021 13:15","26-01-2021 13:30","8.7"
"272",2663,"26-01-2021 13:30","26-01-2021 13:45","7.3"
"273",2664,"26-01-2021 13:45","26-01-2021 14:00","8.5"
"274",2665,"26-01-2021 14:00","26-01-2021 14:15","8.7"
"275",2666,"26-01-2021 14:15","26-01-2021 14:30","5.8"
"276",2667,"26-01-2021 14:30","26-01-2021 14:45","5.5"
"277",2668,"26-01-2021 14:45","26-01-2021 15:00","7.9"
"278",2669,"26-01-2021 15:00","26-01-2021 15:15","7"
"279",2670,"26-01-2021 15:15","26-01-2021 15:30","5.1"
"280",2671,"26-01-2021 15:30","26-01-2021 15:45","6.8"
"281",2672,"26-01-2021 15:45","26-01-2021 16:00","4.8"
"282",2673,"26-01-2021 16:00","26-01-2021 16:15","3.5"
"283",2674,"26-01-2021 16:15","26-01-2021 16:30","2.3"
"284",2675,"26-01-2021 16:30","26-01-2021 16:45","4.5"
"285",2676,"26-01-2021 16:45","26-01-2021 17:00","6.6"
"286",2677,"26-01-2021 17:00","26-01-2021 17:15","4.4"
"287",2678,"26-01-2021 17:15","26-01-2021 17:30","10.3"
"288",2679,"26-01-2021 17:30","26-01-2021 17:45","17.5"
"289",2680,"26-01-2021 17:45","26-01-2021 18:00","10.5"
"290",2681,"26-01-2021 18:00","26-01-2021 18:15","16.9"
"291",2682,"26-01-2021 18:15","26-01-2021 18:30","13.1"
"292",2683,"26-01-2021 18:30","26-01-2021 18:45","17"
"293",2684,"26-01-2021 18:45","26-01-2021 19:00","22.9"
"294",2685,"26-01-2021 19:00","26-01-2021 19:15","27"
"295",2686,"26-01-2021 19:15","26-01-2021 19:30","20.1"
"296",2687,"26-01-2021 19:30","26-01-2021 19:45","21.3"
"297",2688,"26-01-2021 19:45","26-01-2021 20:00","18.3"
"298",2689,"26-01-2021 20:00","26-01-2021 20:15","19.3"
"299",2690,"26-01-2021 20:15","26-01-2021 20:30","21.7"
"300",2691,"26-01-2021 20:30","26-01-2021 20:45","20.7"
"301",2692,"26-01-2021 20:45","26-01-2021 21:00","20.5"
"302",2693,"26-01-2021 21:00","26-01-2021 21:15","35.3"
"303",2694,"26-01-2021 21:15","26-01-2021 21:30","50.8"
"304",2695,"26-01-2021 21:30","26-01-2021 21:45","42.8"
"305",2696,"26-01-2021 21:45","26-01-2021 22:00","47.8"
"306",2697,"26-01-2021 22:00","26-01-2021 22:15","50"
"307",2698,"26-01-2021 22:15","26-01-2021 22:30","55.2"
"308",2699,"26-01-2021 22:30","26-01-2021 22:45","49.6"
"309",2700,"26-01-2021 22:45","26-01-2021 23:00","46.4"
"310",2701,"26-01-2021 23:00","26-01-2021 23:15","50.5"
"311",2702,"26-01-2021 23:15","26-01-2021 23:30","59.4"
"312",2703,"26-01-2021 23:30","26-01-2021 23:45","None"
"313",2704,"26-01-2021 23:45","27-01-2021 00:00","67.5"
"314",2705,"27-01-2021 00:00","27-01-2021 00:15","54.7"
"315",2706,"27-01-2021 00:15","27-01-2021 00:30","41.3"
"316",2707,"27-01-2021 00:30","27-01-2021 00:45","30.6"
"317",2708,"27-01-2021 00:45","27-01-2021 01:00","23.6"
"318",2709,"27-01-2021 01:00","27-01-2021 01:15","10.2"
"319",2710,"27-01-2021 01:15","27-01-2021 01:30","9.7"
"320",2711,"27-01-2021 01:30","27-01-2021 01:45","11.5"
"321",2712,"27-01-2021 01:45","27-01-2021 02:00","9.5"
"322",2713,"27-01-2021 02:00","27-01-2021 02:15","None"
"323",2714,"27-01-2021 02:15","27-01-2021 02:30","16.1"
"324",2715,"27-01-2021 02:30","27-01-2021 02:45","7.5"
"325",2716,"27-01-2021 02:45","27-01-2021 03:00","5.3"
"326",2717,"27-01-2021 03:00","27-01-2021 03:15","4.5"
"327",2718,"27-01-2021 03:15","27-01-2021 03:30","3.4"
"328",2719,"27-01-2021 03:30","27-01-2021 03:45","4.7"
"329",2720,"27-01-2021 03:45","27-01-2021 04:00","2.1"
"330",2721,"27-01-2021 04:00","27-01-2021 04:15","5.5"
"331",2722,"27-01-2021 04:15","27-01-2021 04:30","None"
"332",2723,"27-01-2021 04:30","27-01-2021 04:45","6.5"
"333",2724,"27-01-2021 04:45","27-01-2021 05:00","6.4"
"334",2725,"27-01-2021 05:00","27-01-2021 05:15","7.9"
"335",2726,"27-01-2021 05:15","27-01-2021 05:30","4.8"
"336",2727,"27-01-2021 05:30","27-01-2021 05:45","3.1"
"337",2728,"27-01-2021 05:45","27-01-2021 06:00","7.1"
"338",2729,"27-01-2021 06:00","27-01-2021 06:15","3.2"
"339",2730,"27-01-2021 06:15","27-01-2021 06:30","3.2"
"340",2731,"27-01-2021 06:30","27-01-2021 06:45","5.2"
"341",2732,"27-01-2021 06:45","27-01-2021 07:00","4.6"
"342",2733,"27-01-2021 07:00","27-01-2021 07:15","7.2"
"343",2734,"27-01-2021 07:15","27-01-2021 07:30","4.7"
"344",2735,"27-01-2021 07:30","27-01-2021 07:45","5"
"345",2736,"27-01-2021 07:45","27-01-2021 08:00","9.2"
"346",2737,"27-01-2021 08:00","27-01-2021 08:15","11"
"347",2738,"27-01-2021 08:15","27-01-2021 08:30","15.1"
"348",2739,"27-01-2021 08:30","27-01-2021 08:45","28"
"349",2740,"27-01-2021 08:45","27-01-2021 09:00","33.8"
"350",2741,"27-01-2021 09:00","27-01-2021 09:15","31.5"
"351",2742,"27-01-2021 09:15","27-01-2021 09:30","22.7"
"352",2743,"27-01-2021 09:30","27-01-2021 09:45","None"
"353",2744,"27-01-2021 09:45","27-01-2021 10:00","None"
"354",2745,"27-01-2021 10:00","27-01-2021 10:15","None"
"355",2746,"27-01-2021 10:15","27-01-2021 10:30","13.6"
"356",2747,"27-01-2021 10:30","27-01-2021 10:45","14.1"
"357",2748,"27-01-2021 10:45","27-01-2021 11:00","13.3"
"358",2749,"27-01-2021 11:00","27-01-2021 11:15","11.7"
"359",2750,"27-01-2021 11:15","27-01-2021 11:30","None"
"360",2751,"27-01-2021 11:30","27-01-2021 11:45","None"
"361",2752,"27-01-2021 11:45","27-01-2021 12:00","None"
"362",2753,"27-01-2021 12:00","27-01-2021 12:15","None"
"363",2754,"27-01-2021 12:15","27-01-2021 12:30","6.4"
"364",2755,"27-01-2021 12:30","27-01-2021 12:45","8.8"
"365",2756,"27-01-2021 12:45","27-01-2021 13:00","10.3"
"366",2757,"27-01-2021 13:00","27-01-2021 13:15","213.3"
"367",2758,"27-01-2021 13:15","27-01-2021 13:30","417.6"
"368",2759,"27-01-2021 13:30","27-01-2021 13:45","464.8"
"369",2760,"27-01-2021 13:45","27-01-2021 14:00","167.2"
"370",2761,"27-01-2021 14:00","27-01-2021 14:15","7.5"
"371",2762,"27-01-2021 14:15","27-01-2021 14:30","None"
"372",2763,"27-01-2021 14:30","27-01-2021 14:45","6.5"
"373",2764,"27-01-2021 14:45","27-01-2021 15:00","9.4"
"374",2765,"27-01-2021 15:00","27-01-2021 15:15","3.9"
"375",2766,"27-01-2021 15:15","27-01-2021 15:30","10.4"
"376",2767,"27-01-2021 15:30","27-01-2021 15:45","7.6"
"377",2768,"27-01-2021 15:45","27-01-2021 16:00","7.4"
"378",2769,"27-01-2021 16:00","27-01-2021 16:15","7.5"
"379",2770,"27-01-2021 16:15","27-01-2021 16:30","None"
"380",2771,"27-01-2021 16:30","27-01-2021 16:45","8.5"
"381",2772,"27-01-2021 16:45","27-01-2021 17:00","10"
"382",2773,"27-01-2021 17:00","27-01-2021 17:15","11"
"383",2774,"27-01-2021 17:15","27-01-2021 17:30","17.6"
"384",2775,"27-01-2021 17:30","27-01-2021 17:45","27.3"
"385",2776,"27-01-2021 17:45","27-01-2021 18:00","37.3"
"386",2777,"27-01-2021 18:00","27-01-2021 18:15","35.8"
"387",2778,"27-01-2021 18:15","27-01-2021 18:30","None"
"388",2779,"27-01-2021 18:30","27-01-2021 18:45","52.8"
"389",2780,"27-01-2021 18:45","27-01-2021 19:00","119.6"
"390",2781,"27-01-2021 19:00","27-01-2021 19:15","169.5"
"391",2782,"27-01-2021 19:15","27-01-2021 19:30","111.6"
"392",2783,"27-01-2021 19:30","27-01-2021 19:45","64.1"
"393",2784,"27-01-2021 19:45","27-01-2021 20:00","57.9"
"394",2785,"27-01-2021 20:00","27-01-2021 20:15","80.1"
"395",2786,"27-01-2021 20:15","27-01-2021 20:30","58.6"
"396",2787,"27-01-2021 20:30","27-01-2021 20:45","49.5"
"397",2788,"27-01-2021 20:45","27-01-2021 21:00","81.6"
"398",2789,"27-01-2021 21:00","27-01-2021 21:15","59.2"
"399",2790,"27-01-2021 21:15","27-01-2021 21:30","26.3"
"400",2791,"27-01-2021 21:30","27-01-2021 21:45","17.6"
"401",2792,"27-01-2021 21:45","27-01-2021 22:00","12"
"402",2793,"27-01-2021 22:00","27-01-2021 22:15","10.2"
"403",2794,"27-01-2021 22:15","27-01-2021 22:30","9.5"
"404",2795,"27-01-2021 22:30","27-01-2021 22:45","12.2"
"405",2796,"27-01-2021 22:45","27-01-2021 23:00","10.5"
"406",2797,"27-01-2021 23:00","27-01-2021 23:15","10.8"
"407",2798,"27-01-2021 23:15","27-01-2021 23:30","4.7"
"408",2799,"27-01-2021 23:30","27-01-2021 23:45","None"
"409",2800,"27-01-2021 23:45","28-01-2021 00:00","4.7"
"410",2801,"28-01-2021 00:00","28-01-2021 00:15","4.2"
"411",2802,"28-01-2021 00:15","28-01-2021 00:30","None"
"412",2803,"28-01-2021 00:30","28-01-2021 00:45","5.1"
"413",2804,"28-01-2021 00:45","28-01-2021 01:00","5.2"
"414",2805,"28-01-2021 01:00","28-01-2021 01:15","4.5"
"415",2806,"28-01-2021 01:15","28-01-2021 01:30","5.6"
"416",2807,"28-01-2021 01:30","28-01-2021 01:45","4"
"417",2808,"28-01-2021 01:45","28-01-2021 02:00","2.9"
"418",2809,"28-01-2021 02:00","28-01-2021 02:15","4.9"
