"","X","X0","X1","X5"
"90",2481,"24-01-2021 16:00","24-01-2021 16:15","33.7"
"91",2482,"24-01-2021 16:15","24-01-2021 16:30","32.9"
"92",2483,"24-01-2021 16:30","24-01-2021 16:45","35"
"93",2484,"24-01-2021 16:45","24-01-2021 17:00","36.7"
"94",2485,"24-01-2021 17:00","24-01-2021 17:15","45.8"
"95",2486,"24-01-2021 17:15","24-01-2021 17:30","49"
"96",2487,"24-01-2021 17:30","24-01-2021 17:45","46.2"
"97",2488,"24-01-2021 17:45","24-01-2021 18:00","48.9"
"98",2489,"24-01-2021 18:00","24-01-2021 18:15","49.7"
"99",2490,"24-01-2021 18:15","24-01-2021 18:30","55.3"
"100",2491,"24-01-2021 18:30","24-01-2021 18:45","45.7"
"101",2492,"24-01-2021 18:45","24-01-2021 19:00","48.3"
"102",2493,"24-01-2021 19:00","24-01-2021 19:15","45.6"
"103",2494,"24-01-2021 19:15","24-01-2021 19:30","48.6"
"104",2495,"24-01-2021 19:30","24-01-2021 19:45","49.6"
"105",2496,"24-01-2021 19:45","24-01-2021 20:00","45.9"
"106",2497,"24-01-2021 20:00","24-01-2021 20:15","43.6"
"107",2498,"24-01-2021 20:15","24-01-2021 20:30","44"
"108",2499,"24-01-2021 20:30","24-01-2021 20:45","42.9"
"109",2500,"24-01-2021 20:45","24-01-2021 21:00","42.4"
"110",2501,"24-01-2021 21:00","24-01-2021 21:15","40.5"
"111",2502,"24-01-2021 21:15","24-01-2021 21:30","41"
"112",2503,"24-01-2021 21:30","24-01-2021 21:45","30.8"
"113",2504,"24-01-2021 21:45","24-01-2021 22:00","33.2"
"114",2505,"24-01-2021 22:00","24-01-2021 22:15","35.7"
"115",2506,"24-01-2021 22:15","24-01-2021 22:30","32.5"
"116",2507,"24-01-2021 22:30","24-01-2021 22:45","27.4"
"117",2508,"24-01-2021 22:45","24-01-2021 23:00","30.4"
"118",2509,"24-01-2021 23:00","24-01-2021 23:15","25.7"
"119",2510,"24-01-2021 23:15","24-01-2021 23:30","23.3"
"120",2511,"24-01-2021 23:30","24-01-2021 23:45","None"
"121",2512,"24-01-2021 23:45","25-01-2021 00:00","27.1"
"122",2513,"25-01-2021 00:00","25-01-2021 00:15","23.8"
"123",2514,"25-01-2021 00:15","25-01-2021 00:30","23.5"
"124",2515,"25-01-2021 00:30","25-01-2021 00:45","22.4"
"125",2516,"25-01-2021 00:45","25-01-2021 01:00","18.2"
"126",2517,"25-01-2021 01:00","25-01-2021 01:15","21.1"
"127",2518,"25-01-2021 01:15","25-01-2021 01:30","23.2"
"128",2519,"25-01-2021 01:30","25-01-2021 01:45","23.6"
"129",2520,"25-01-2021 01:45","25-01-2021 02:00","19.6"
"130",2521,"25-01-2021 02:00","25-01-2021 02:15","18.3"
"131",2522,"25-01-2021 02:15","25-01-2021 02:30","20.7"
"132",2523,"25-01-2021 02:30","25-01-2021 02:45","17.8"
"133",2524,"25-01-2021 02:45","25-01-2021 03:00","22.4"
"134",2525,"25-01-2021 03:00","25-01-2021 03:15","15.1"
"135",2526,"25-01-2021 03:15","25-01-2021 03:30","20.5"
"136",2527,"25-01-2021 03:30","25-01-2021 03:45","None"
"137",2528,"25-01-2021 03:45","25-01-2021 04:00","19.9"
"138",2529,"25-01-2021 04:00","25-01-2021 04:15","17.8"
"139",2530,"25-01-2021 04:15","25-01-2021 04:30","18.9"
"140",2531,"25-01-2021 04:30","25-01-2021 04:45","17.5"
"141",2532,"25-01-2021 04:45","25-01-2021 05:00","18.6"
"142",2533,"25-01-2021 05:00","25-01-2021 05:15","19.7"
"143",2534,"25-01-2021 05:15","25-01-2021 05:30","None"
"144",2535,"25-01-2021 05:30","25-01-2021 05:45","18.4"
"145",2536,"25-01-2021 05:45","25-01-2021 06:00","19.9"
"146",2537,"25-01-2021 06:00","25-01-2021 06:15","20.6"
"147",2538,"25-01-2021 06:15","25-01-2021 06:30","18.8"
"148",2539,"25-01-2021 06:30","25-01-2021 06:45","21.8"
"149",2540,"25-01-2021 06:45","25-01-2021 07:00","19.4"
"150",2541,"25-01-2021 07:00","25-01-2021 07:15","21"
"151",2542,"25-01-2021 07:15","25-01-2021 07:30","23.1"
"152",2543,"25-01-2021 07:30","25-01-2021 07:45","23.5"
"153",2544,"25-01-2021 07:45","25-01-2021 08:00","None"
"154",2545,"25-01-2021 08:00","25-01-2021 08:15","27.2"
"155",2546,"25-01-2021 08:15","25-01-2021 08:30","25"
"156",2547,"25-01-2021 08:30","25-01-2021 08:45","28"
"157",2548,"25-01-2021 08:45","25-01-2021 09:00","31.9"
"158",2549,"25-01-2021 09:00","25-01-2021 09:15","35.8"
"159",2550,"25-01-2021 09:15","25-01-2021 09:30","36.8"
"160",2551,"25-01-2021 09:30","25-01-2021 09:45","None"
"161",2552,"25-01-2021 09:45","25-01-2021 10:00","None"
"162",2553,"25-01-2021 10:00","25-01-2021 10:15","None"
"163",2554,"25-01-2021 10:15","25-01-2021 10:30","37.5"
"164",2555,"25-01-2021 10:30","25-01-2021 10:45","43.2"
"165",2556,"25-01-2021 10:45","25-01-2021 11:00","41.6"
"166",2557,"25-01-2021 11:00","25-01-2021 11:15","39"
"167",2558,"25-01-2021 11:15","25-01-2021 11:30","40.9"
"168",2559,"25-01-2021 11:30","25-01-2021 11:45","None"
"169",2560,"25-01-2021 11:45","25-01-2021 12:00","None"
"170",2561,"25-01-2021 12:00","25-01-2021 12:15","None"
"171",2562,"25-01-2021 12:15","25-01-2021 12:30","338.5"
"172",2563,"25-01-2021 12:30","25-01-2021 12:45","318"
"173",2564,"25-01-2021 12:45","25-01-2021 13:00","13.4"
"174",2565,"25-01-2021 13:00","25-01-2021 13:15","43"
"175",2566,"25-01-2021 13:15","25-01-2021 13:30","52.7"
"176",2567,"25-01-2021 13:30","25-01-2021 13:45","49.3"
"177",2568,"25-01-2021 13:45","25-01-2021 14:00","49.8"
"178",2569,"25-01-2021 14:00","25-01-2021 14:15","45"
"179",2570,"25-01-2021 14:15","25-01-2021 14:30","41.2"
"180",2571,"25-01-2021 14:30","25-01-2021 14:45","42.7"
"181",2572,"25-01-2021 14:45","25-01-2021 15:00","39.9"
"182",2573,"25-01-2021 15:00","25-01-2021 15:15","45.4"
"183",2574,"25-01-2021 15:15","25-01-2021 15:30","47.7"
"184",2575,"25-01-2021 15:30","25-01-2021 15:45","46.1"
"185",2576,"25-01-2021 15:45","25-01-2021 16:00","43.9"
"186",2577,"25-01-2021 16:00","25-01-2021 16:15","52.6"
"187",2578,"25-01-2021 16:15","25-01-2021 16:30","46.8"
"188",2579,"25-01-2021 16:30","25-01-2021 16:45","60.9"
"189",2580,"25-01-2021 16:45","25-01-2021 17:00","47.8"
"190",2581,"25-01-2021 17:00","25-01-2021 17:15","60.6"
"191",2582,"25-01-2021 17:15","25-01-2021 17:30","71.4"
"192",2583,"25-01-2021 17:30","25-01-2021 17:45","None"
"193",2584,"25-01-2021 17:45","25-01-2021 18:00","74.2"
"194",2585,"25-01-2021 18:00","25-01-2021 18:15","88"
