,0
0,37.6
1,32.8
2,37.5
3,74.01165766591768
4,38.0
5,39.6
6,40.8
7,44.0
8,37.8
9,56.60000000000001
10,46.4
11,38.6
12,50.8
13,51.5
14,77.1
15,112.8
16,150.8
17,144.1
18,148.0
19,132.2
20,74.01165766591768
21,326.5
22,280.1
23,276.4
24,326.4
25,74.01165766591768
26,287.3
27,381.9
28,452.5
29,483.0
30,74.01165766591768
31,74.01165766591768
32,443.5
33,460.8
34,450.9
35,445.8
36,409.9
37,405.8
38,398.4
39,74.01165766591768
40,74.01165766591768
41,378.4
42,368.8
43,74.01165766591768
44,366.1
45,335.9
46,74.01165766591768
47,293.6
48,288.1
49,322.8
50,367.5
51,339.4
52,274.2
53,74.01165766591768
54,203.7
55,230.9
56,182.8
57,113.9
58,96.0
59,92.8
60,84.5
61,52.00000000000001
62,42.2
63,34.5
64,74.01165766591768
65,37.3
66,41.0
67,39.7
68,40.2
69,39.8
70,41.8
71,46.50000000000001
72,46.00000000000001
73,49.60000000000001
74,52.70000000000001
75,51.400000000000006
76,51.60000000000001
77,57.7
78,70.2
79,74.01165766591768
80,74.01165766591768
81,74.01165766591768
82,73.1
83,84.3
84,89.1
85,80.5
86,72.8
87,74.01165766591768
88,74.01165766591768
89,74.01165766591768
90,317.2
91,282.8
92,14.2
93,59.9
94,61.1
95,60.1
96,54.70000000000001
97,47.4
98,46.800000000000004
99,38.4
100,44.3
101,39.0
102,74.01165766591768
103,47.6
104,37.2
105,50.0
106,52.70000000000001
107,43.0
108,58.10000000000001
109,77.6
110,125.3
111,213.4
112,74.01165766591768
113,266.6
114,316.3
115,275.3
116,294.6
117,353.9
118,378.9
119,298.6
120,315.0
121,312.5
122,221.2
123,167.1
124,162.8
125,226.9
126,220.6
127,240.89999999999998
128,74.01165766591768
129,128.0
130,137.2
131,165.4
132,132.5
133,92.8
134,68.3
135,74.01165766591768
136,55.5
137,47.00000000000001
138,46.00000000000001
139,47.50000000000001
140,37.6
141,34.2
142,35.8
143,30.000000000000004
144,33.8
145,32.0
146,38.0
147,33.7
148,32.4
149,30.2
150,24.0
151,25.3
152,27.2
153,25.1
154,74.01165766591768
155,18.6
156,21.9
157,19.4
158,18.9
159,14.9
160,19.0
161,18.4
162,19.1
163,21.9
164,15.4
165,22.4
166,24.0
167,22.5
168,26.0
169,24.5
170,25.0
171,27.6
172,28.1
173,28.6
174,28.9
175,74.01165766591768
176,74.01165766591768
177,74.01165766591768
178,29.0
179,33.9
180,35.1
181,43.2
182,38.9
183,74.01165766591768
184,74.01165766591768
185,74.01165766591768
186,35.3
187,32.0
188,74.01165766591768
189,28.0
190,29.7
191,32.3
192,29.400000000000002
193,28.6
