,0
0,55.266365
1,54.94629
2,54.34847
3,55.682987
4,55.296474
5,55.03822
6,54.663803
7,54.536804
8,54.247944
9,55.594917
10,55.790947
11,56.05117
12,56.141865
13,56.29222
14,56.70677
15,56.52063
16,56.93836
17,58.286343
18,59.822872
19,61.988678
20,63.398624
21,63.182396
22,61.90716
23,60.909527
24,59.853985
25,58.93861
26,64.54545
27,63.80981
28,62.62208
29,61.603622
30,59.934086
31,66.956924
32,66.18235
33,64.70643
34,62.735996
35,60.477657
36,58.497684
37,64.22934
38,63.871452
39,64.06964
40,63.81041
41,61.906376
42,59.745956
43,57.21397
44,54.446922
45,56.21549
46,59.343414
47,57.695675
48,56.153057
49,59.246243
50,58.253876
51,57.1528
52,61.465313
53,61.269978
54,60.47557
55,59.60351
56,58.36822
57,57.610046
58,56.595245
59,60.349476
60,60.027428
61,59.976875
62,59.813416
63,59.026207
64,58.115593
65,57.017
66,56.0501
67,55.189854
68,54.65317
69,54.373856
70,55.82197
71,55.877193
72,55.904205
73,55.93729
74,55.861637
75,55.804012
76,55.864395
77,55.88294
78,55.895725
79,55.92469
80,55.853287
81,55.604565
82,54.99674
83,54.107834
84,53.14544
85,54.01223
86,55.684708
87,58.651375
88,58.917057
89,58.345463
90,56.589622
91,54.58309
92,52.722557
93,52.82188
94,53.091175
95,53.689682
96,54.419006
97,55.8576
98,57.80994
99,57.636444
100,57.380764
101,56.809956
102,56.352436
103,55.962646
104,55.561817
105,55.29703
106,54.843636
107,54.67658
108,56.427986
109,56.356213
110,56.954716
111,57.369392
112,58.163525
113,59.747276
114,61.060337
115,61.733845
116,61.05793
117,60.29069
118,67.78778
119,68.128914
120,68.894615
121,69.73979
122,69.98144
123,69.32957
124,68.59964
125,68.37053
126,68.46503
127,67.953064
128,67.272385
129,66.06916
130,64.20023
131,62.109165
132,60.455128
133,58.775642
134,64.58954
135,63.77545
136,62.37216
137,60.672817
138,58.528236
139,56.73681
140,55.26071
141,57.443195
142,56.85955
143,56.506313
144,56.0676
145,55.48117
146,55.336494
147,55.3054
148,55.22129
149,55.21316
150,55.19125
151,55.209778
152,55.09053
153,54.93319
154,54.674847
155,54.381996
156,54.20245
157,53.9441
158,53.660553
159,53.424854
160,53.9843
161,53.951183
162,53.94098
163,53.898262
164,53.89936
165,53.986523
166,53.995243
167,54.023304
