,0,1,2,3,4
312,209.0,209.0,264.0,264.0,264.0
313,209.0,264.0,264.0,264.0,264.0
314,264.0,264.0,264.0,264.0,334.0
315,264.0,264.0,264.0,334.0,334.0
316,264.0,264.0,334.0,334.0,334.0
317,264.0,334.0,334.0,334.0,334.0
318,334.0,334.0,334.0,334.0,398.0
319,334.0,334.0,334.0,398.0,398.0
320,334.0,334.0,398.0,398.0,398.0
321,334.0,398.0,398.0,398.0,398.0
322,398.0,398.0,398.0,398.0,481.0
323,398.0,398.0,398.0,481.0,481.0
324,398.0,398.0,481.0,481.0,481.0
325,398.0,481.0,481.0,481.0,481.0
326,481.0,481.0,481.0,481.0,582.0
327,481.0,481.0,481.0,582.0,582.0
328,481.0,481.0,582.0,582.0,582.0
329,481.0,582.0,582.0,582.0,582.0
330,582.0,582.0,582.0,582.0,495.0
331,582.0,582.0,582.0,495.0,495.0
332,582.0,582.0,495.0,495.0,495.0
333,582.0,495.0,495.0,495.0,
334,495.0,495.0,495.0,,
335,495.0,495.0,,,373.0
336,495.0,,,373.0,373.0
337,,,373.0,373.0,373.0
338,,373.0,373.0,373.0,326.0
339,373.0,373.0,373.0,326.0,326.0
340,373.0,373.0,326.0,326.0,326.0
341,373.0,326.0,326.0,326.0,326.0
342,326.0,326.0,326.0,326.0,309.0
343,326.0,326.0,326.0,309.0,309.0
344,326.0,326.0,309.0,309.0,309.0
345,326.0,309.0,309.0,309.0,309.0
346,309.0,309.0,309.0,309.0,294.0
347,309.0,309.0,309.0,294.0,294.0
348,309.0,309.0,294.0,294.0,294.0
349,309.0,294.0,294.0,294.0,294.0
350,294.0,294.0,294.0,294.0,236.0
351,294.0,294.0,294.0,236.0,236.0
352,294.0,294.0,236.0,236.0,236.0
353,294.0,236.0,236.0,236.0,236.0
354,236.0,236.0,236.0,236.0,259.0
355,236.0,236.0,236.0,259.0,259.0
356,236.0,236.0,259.0,259.0,259.0
357,236.0,259.0,259.0,259.0,259.0
358,259.0,259.0,259.0,259.0,264.0
359,259.0,259.0,259.0,264.0,264.0
360,259.0,259.0,264.0,264.0,264.0
361,259.0,264.0,264.0,264.0,264.0
362,264.0,264.0,264.0,264.0,337.0
363,264.0,264.0,264.0,337.0,337.0
364,264.0,264.0,337.0,337.0,337.0
365,264.0,337.0,337.0,337.0,337.0
366,337.0,337.0,337.0,337.0,309.0
367,337.0,337.0,337.0,309.0,309.0
368,337.0,337.0,309.0,309.0,309.0
369,337.0,309.0,309.0,309.0,309.0
370,309.0,309.0,309.0,309.0,335.0
371,309.0,309.0,309.0,335.0,335.0
372,309.0,309.0,335.0,335.0,335.0
373,309.0,335.0,335.0,335.0,
374,335.0,335.0,335.0,,
375,335.0,335.0,,,
376,335.0,,,,334.0
377,,,,334.0,334.0
378,,,334.0,334.0,400.0
379,,334.0,334.0,400.0,400.0
380,334.0,334.0,400.0,400.0,400.0
381,334.0,400.0,400.0,400.0,400.0
382,400.0,400.0,400.0,400.0,339.0
383,400.0,400.0,400.0,339.0,339.0
384,400.0,400.0,339.0,339.0,339.0
385,400.0,339.0,339.0,339.0,339.0
386,339.0,339.0,339.0,339.0,236.0
387,339.0,339.0,339.0,236.0,236.0
388,339.0,339.0,236.0,236.0,236.0
389,339.0,236.0,236.0,236.0,236.0
390,236.0,236.0,236.0,236.0,190.0
391,236.0,236.0,236.0,190.0,190.0
392,236.0,236.0,190.0,190.0,190.0
393,236.0,190.0,190.0,190.0,190.0
394,190.0,190.0,190.0,190.0,154.0
395,190.0,190.0,190.0,154.0,154.0
396,190.0,190.0,154.0,154.0,154.0
397,190.0,154.0,154.0,154.0,154.0
398,154.0,154.0,154.0,154.0,152.0
399,154.0,154.0,154.0,152.0,152.0
400,154.0,154.0,152.0,152.0,152.0
401,154.0,152.0,152.0,152.0,152.0
