,0,1,2,3,4
693,71.6,79.4,87.0,74.4,80.5
694,79.4,87.0,74.4,80.5,80.4
695,87.0,74.4,80.5,80.4,85.3
696,74.4,80.5,80.4,85.3,83.9
697,80.5,80.4,85.3,83.9,88.5
698,80.4,85.3,83.9,88.5,77.8
699,85.3,83.9,88.5,77.8,75.8
700,83.9,88.5,77.8,75.8,67.7
701,88.5,77.8,75.8,67.7,71.2
702,77.8,75.8,67.7,71.2,70.2
703,75.8,67.7,71.2,70.2,61.9
704,67.7,71.2,70.2,61.9,57.8
705,71.2,70.2,61.9,57.8,65.1
706,70.2,61.9,57.8,65.1,63.1
707,61.9,57.8,65.1,63.1,66.4
708,57.8,65.1,63.1,66.4,62.7
709,65.1,63.1,66.4,62.7,56.3
710,63.1,66.4,62.7,56.3,54.0
711,66.4,62.7,56.3,54.0,47.8
712,62.7,56.3,54.0,47.8,48.1
713,56.3,54.0,47.8,48.1,44.5
714,54.0,47.8,48.1,44.5,42.1
715,47.8,48.1,44.5,42.1,38.5
716,48.1,44.5,42.1,38.5,38.3
717,44.5,42.1,38.5,38.3,
718,42.1,38.5,38.3,,33.7
719,38.5,38.3,,33.7,35.6
720,38.3,,33.7,35.6,31.5
721,,33.7,35.6,31.5,31.8
722,33.7,35.6,31.5,31.8,33.5
723,35.6,31.5,31.8,33.5,36.6
724,31.5,31.8,33.5,36.6,37.5
725,31.8,33.5,36.6,37.5,
726,33.5,36.6,37.5,,47.0
727,36.6,37.5,,47.0,49.9
728,37.5,,47.0,49.9,53.4
729,,47.0,49.9,53.4,52.4
730,47.0,49.9,53.4,52.4,42.4
731,49.9,53.4,52.4,42.4,39.4
732,53.4,52.4,42.4,39.4,35.2
733,52.4,42.4,39.4,35.2,27.6
734,42.4,39.4,35.2,27.6,32.4
735,39.4,35.2,27.6,32.4,29.1
736,35.2,27.6,32.4,29.1,29.3
737,27.6,32.4,29.1,29.3,31.1
738,32.4,29.1,29.3,31.1,31.2
739,29.1,29.3,31.1,31.2,29.1
740,29.3,31.1,31.2,29.1,32.0
741,31.1,31.2,29.1,32.0,32.3
742,31.2,29.1,32.0,32.3,30.5
743,29.1,32.0,32.3,30.5,32.1
744,32.0,32.3,30.5,32.1,31.6
745,32.3,30.5,32.1,31.6,32.9
746,30.5,32.1,31.6,32.9,33.6
747,32.1,31.6,32.9,33.6,29.2
748,31.6,32.9,33.6,29.2,34.4
749,32.9,33.6,29.2,34.4,37.3
750,33.6,29.2,34.4,37.3,38.9
751,29.2,34.4,37.3,38.9,41.1
752,34.4,37.3,38.9,41.1,40.3
753,37.3,38.9,41.1,40.3,42.9
754,38.9,41.1,40.3,42.9,37.4
755,41.1,40.3,42.9,37.4,40.9
756,40.3,42.9,37.4,40.9,41.4
757,42.9,37.4,40.9,41.4,
758,37.4,40.9,41.4,,
759,40.9,41.4,,,
760,41.4,,,,54.1
761,,,,54.1,52.6
762,,,54.1,52.6,51.4
763,,54.1,52.6,51.4,54.7
764,54.1,52.6,51.4,54.7,53.9
765,52.6,51.4,54.7,53.9,
766,51.4,54.7,53.9,,
767,54.7,53.9,,,
768,53.9,,,,14.6
769,,,,14.6,7.3
770,,,14.6,7.3,17.4
771,,14.6,7.3,17.4,61.2
772,14.6,7.3,17.4,61.2,60.1
773,7.3,17.4,61.2,60.1,62.0
774,17.4,61.2,60.1,62.0,55.8
775,61.2,60.1,62.0,55.8,60.1
776,60.1,62.0,55.8,60.1,60.4
777,62.0,55.8,60.1,60.4,67.2
778,55.8,60.1,60.4,67.2,63.8
779,60.1,60.4,67.2,63.8,70.0
780,60.4,67.2,63.8,70.0,
781,67.2,63.8,70.0,,72.7
782,63.8,70.0,,72.7,72.7
783,70.0,,72.7,72.7,74.8
784,,72.7,72.7,74.8,79.8
785,72.7,72.7,74.8,79.8,84.2
786,72.7,74.8,79.8,84.2,85.4
787,74.8,79.8,84.2,85.4,100.7
788,79.8,84.2,85.4,100.7,100.2
