,0
570,37.0
571,39.4
572,
573,
574,
575,313.9
576,357.6
577,191.3
578,23.3
579,37.9
580,36.6
581,40.5
582,42.1
583,38.5
584,39.0
585,37.1
586,36.0
587,
588,34.9
589,33.9
590,33.5
591,35.2
592,38.0
593,49.5
594,64.9
595,67.7
596,86.6
597,
598,149.2
599,
600,182.1
601,162.4
602,189.8
603,308.3
604,263.8
605,228.9
606,258.5
607,303.9
608,291.3
609,313.9
610,230.0
611,122.2
612,89.0
613,66.6
614,58.9
615,47.0
616,46.0
617,43.0
618,39.5
619,37.7
620,
621,
622,28.5
623,28.6
624,28.2
625,26.2
626,23.9
627,24.6
628,26.2
629,25.1
630,25.8
631,26.9
632,29.6
633,30.4
634,30.6
635,29.9
636,25.2
637,21.9
638,23.5
639,22.4
640,23.5
641,23.2
642,19.9
643,26.3
644,32.6
645,33.3
646,26.5
647,27.4
648,26.4
649,30.7
650,28.4
651,33.2
652,30.9
653,33.5
654,43.5
655,43.8
656,46.6
657,52.5
658,45.3
659,48.9
660,
661,
662,
663,49.6
664,55.5
665,50.6
666,47.9
667,42.9
668,
669,
670,
671,314.6
672,267.5
673,59.7
674,54.7
675,50.3
676,51.0
677,51.0
678,56.1
679,52.0
680,48.0
681,45.5
682,
683,51.9
684,46.6
685,52.6
686,47.4
687,
688,47.6
689,56.6
690,59.9
691,51.9
692,55.2
693,53.9
694,62.9
695,55.7
696,61.6
697,50.3
698,47.5
699,50.7
700,51.2
701,45.2
702,45.2
703,38.5
704,44.8
705,43.5
706,45.5
707,41.4
708,37.5
709,35.2
710,28.7
711,31.5
712,27.6
713,28.7
714,23.5
715,24.7
716,
717,19.6
718,20.2
719,18.9
720,19.6
721,20.2
722,21.7
723,23.8
724,
725,27.4
726,29.1
727,31.4
728,28.6
729,23.4
730,23.7
731,20.7
732,17.8
733,18.8
734,15.7
735,18.1
736,16.5
737,16.2
738,15.5
739,18.9
740,18.2
741,17.6
742,19.5
743,18.7
744,20.3
745,19.6
746,19.2
747,21.9
748,21.0
749,21.6
750,26.4
751,26.2
752,27.2
753,24.4
754,25.4
755,23.2
756,
757,
758,
759,36.0
760,35.8
761,35.1
762,38.4
763,36.8
764,
765,
766,
767,347.1
768,382.0
769,209.7
770,39.4
771,40.8
772,39.8
773,35.8
774,36.2
775,36.0
776,43.3
777,39.7
778,43.8
779,
780,44.6
781,46.1
782,46.6
783,51.1
784,51.5
785,52.8
786,66.1
787,62.4
788,73.5
