,0
574,
575,377.0
576,428.5
577,225.9
578,3.5
579,6.5
580,5.5
581,5.5
582,9.9
583,8.5
584,8.1
585,6.3
586,6.8
587,
588,5.1
589,4.6
590,2.2
591,3.9
592,5.2
593,5.6
594,14.3
595,16.1
596,20.1
597,
598,75.9
599,
600,112.6
601,90.2
602,125.2
603,261.1
604,203.0
605,160.7
606,188.8
607,237.0
608,225.9
609,251.3
610,167.9
611,44.4
612,19.3
613,12.8
614,9.8
615,6.9
616,7.8
617,7.8
618,6.7
619,5.0
620,
621,
622,4.0
623,5.7
624,3.7
625,1.7
626,2.8
627,3.9
628,5.0
629,4.4
630,4.7
631,4.8
632,2.9
633,5.6
634,5.0
635,6.0
636,4.1
637,0.6
638,4.1
639,3.1
640,6.1
641,5.8
642,1.4
643,3.9
644,7.5
645,5.4
646,5.3
647,3.0
648,1.7
649,3.2
650,5.3
651,4.6
652,5.7
653,7.5
654,15.9
655,13.6
656,16.9
657,22.5
658,16.2
659,18.9
660,
661,
662,
663,19.7
664,23.2
665,17.9
666,17.9
667,16.2
668,
669,
670,
671,378.3
672,301.0
673,23.3
674,17.4
675,9.0
676,9.5
677,11.8
678,15.3
679,9.0
680,10.6
681,10.2
682,
683,14.7
684,9.4
685,16.5
686,10.6
687,
688,11.7
689,17.7
690,16.7
691,15.2
692,15.3
693,13.7
694,21.6
695,13.6
696,17.9
697,11.0
698,8.9
699,18.1
700,16.4
701,9.7
702,15.1
703,9.5
704,12.5
705,12.2
706,12.5
707,9.9
708,9.2
709,7.9
710,4.1
711,7.3
712,4.8
713,7.7
714,3.8
715,5.3
716,
717,2.1
718,1.6
719,2.5
720,3.4
721,2.9
722,2.8
723,4.8
724,
725,2.9
726,3.2
727,3.7
728,0.9
729,1.1
730,3.4
731,2.5
732,3.8
733,1.9
734,0.2
735,3.1
736,
737,
738,
739,2.3
740,1.3
741,1.7
742,3.0
743,2.4
744,3.4
745,2.1
746,4.4
747,4.4
748,1.5
749,1.1
750,5.5
751,5.9
752,5.3
753,5.6
754,4.5
755,1.5
756,
757,
758,
759,8.9
760,9.6
761,9.6
762,11.4
763,10.1
764,
765,
766,
767,417.4
768,465.1
769,246.6
770,8.4
771,10.9
772,8.4
773,7.4
774,5.2
775,4.8
776,9.2
777,7.1
778,8.0
779,
780,7.3
781,9.2
782,8.3
783,10.6
784,8.3
785,9.0
786,15.4
787,11.2
788,15.7
