,0,1,2,3,4
703,15.4,16.2,16.4,15.6,15.2
704,16.2,16.4,15.6,15.2,13.9
705,16.4,15.6,15.2,13.9,14.6
706,15.6,15.2,13.9,14.6,13.9
707,15.2,13.9,14.6,13.9,14.1
708,13.9,14.6,13.9,14.1,14.4
709,14.6,13.9,14.1,14.4,14.1
710,13.9,14.1,14.4,14.1,13.7
711,14.1,14.4,14.1,13.7,13.6
712,14.4,14.1,13.7,13.6,13.9
713,14.1,13.7,13.6,13.9,14.1
714,13.7,13.6,13.9,14.1,13.6
715,13.6,13.9,14.1,13.6,12.9
716,13.9,14.1,13.6,12.9,12.9
717,14.1,13.6,12.9,12.9,
718,13.6,12.9,12.9,,13.4
719,12.9,12.9,,13.4,13.1
720,12.9,,13.4,13.1,12.5
721,,13.4,13.1,12.5,12.5
722,13.4,13.1,12.5,12.5,12.1
723,13.1,12.5,12.5,12.1,12.2
724,12.5,12.5,12.1,12.2,12.4
725,12.5,12.1,12.2,12.4,
726,12.1,12.2,12.4,,11.8
727,12.2,12.4,,11.8,11.7
728,12.4,,11.8,11.7,11.8
729,,11.8,11.7,11.8,11.9
730,11.8,11.7,11.8,11.9,11.4
731,11.7,11.8,11.9,11.4,11.7
732,11.8,11.9,11.4,11.7,11.8
733,11.9,11.4,11.7,11.8,12.5
734,11.4,11.7,11.8,12.5,13.1
735,11.7,11.8,12.5,13.1,12.9
736,11.8,12.5,13.1,12.9,12.4
737,12.5,13.1,12.9,12.4,12.4
738,13.1,12.9,12.4,12.4,12.3
739,12.9,12.4,12.4,12.3,12.8
740,12.4,12.4,12.3,12.8,13.5
741,12.4,12.3,12.8,13.5,13.3
742,12.3,12.8,13.5,13.3,12.8
743,12.8,13.5,13.3,12.8,12.4
744,13.5,13.3,12.8,12.4,12.7
745,13.3,12.8,12.4,12.7,12.4
746,12.8,12.4,12.7,12.4,12.0
747,12.4,12.7,12.4,12.0,12.3
748,12.7,12.4,12.0,12.3,12.2
749,12.4,12.0,12.3,12.2,11.9
750,12.0,12.3,12.2,11.9,11.2
751,12.3,12.2,11.9,11.2,11.2
752,12.2,11.9,11.2,11.2,12.0
753,11.9,11.2,11.2,12.0,12.5
754,11.2,11.2,12.0,12.5,12.2
755,11.2,12.0,12.5,12.2,12.4
756,12.0,12.5,12.2,12.4,12.1
757,12.5,12.2,12.4,12.1,
758,12.2,12.4,12.1,,
759,12.4,12.1,,,
760,12.1,,,,12.1
761,,,,12.1,
762,,,12.1,,
763,,12.1,,,
764,12.1,,,,12.9
765,,,,12.9,13.3
766,,,12.9,13.3,13.7
767,,12.9,13.3,13.7,
768,12.9,13.3,13.7,,
769,13.3,13.7,,,
770,13.7,,,,
771,,,,,13.4
772,,,,13.4,14.9
773,,,13.4,14.9,15.1
774,,13.4,14.9,15.1,15.3
775,13.4,14.9,15.1,15.3,15.1
776,14.9,15.1,15.3,15.1,16.4
777,15.1,15.3,15.1,16.4,18.2
778,15.3,15.1,16.4,18.2,19.0
779,15.1,16.4,18.2,19.0,19.5
780,16.4,18.2,19.0,19.5,
781,18.2,19.0,19.5,,19.5
782,19.0,19.5,,19.5,19.2
783,19.5,,19.5,19.2,18.9
784,,19.5,19.2,18.9,18.6
785,19.5,19.2,18.9,18.6,18.2
786,19.2,18.9,18.6,18.2,17.7
787,18.9,18.6,18.2,17.7,18.4
788,18.6,18.2,17.7,18.4,18.4
