,0
5,117.764648431253
6,117.95055861757
7,117.986591265813
8,122.923447271779
9,128.479214113899
10,129.033851696842
11,128.826097265438
12,138.437827118581
13,139.501779419835
14,139.23172371363
15,138.869853062591
16,133.664419708282
17,132.847633000021
18,132.787951978486
19,132.837206825176
20,140.772862240878
21,141.808361584841
22,141.719854167675
23,141.516882702235
24,146.282865123694
25,146.792875805294
26,146.643945218615
27,146.45380770485
28,174.896684636044
29,178.418429125862
30,177.938838087786
31,177.095670112646
32,220.792503730897
33,225.949122898441
34,224.995039857468
35,215.905148990685
36,206.173343523456
37,196.891539115558
38,188.073790196826
39,187.237706068729
40,187.605275345334
41,188.022623436166
42,188.334714356882
43,176.721347855775
44,163.53977689811
45,162.310107775516
46,162.876862094588
47,163.51306232202
48,142.793958906417
49,119.242993470058
50,117.085512710334
51,118.131936181801
52,81.8334403958046
53,77.9523753587763
54,79.0894446481439
55,80.5395504560012
56,87.5557623837223
57,89.0699587454213
58,89.5041644086938
59,89.6898234759741
60,90.7811746277782
61,90.9736410111631
62,91.0043193722797
63,91.0069355163169
64,93.9627168427461
65,94.3357803938798
66,94.2920053198936
67,94.2087038142442
68,119.772802487609
69,122.973951322104
70,122.573587688834
71,121.837622490099
72,204.06152726237
73,214.146218362774
74,212.677517060027
75,210.181428928275
76,177.666349649498
77,172.426660282366
78,171.935970562626
79,172.159634068185
80,177.340219977093
81,178.152716071361
82,178.211776843715
83,178.162518165953
84,170.226935667768
85,169.191499211216
86,169.280051501633
87,169.483053652545
88,151.902078820465
89,149.768407710176
90,150.101805704281
91,149.170655142601
92,147.932354577179
93,148.065139921197
94,148.330926802829
95,148.542125562931
96,171.362973876797
97,174.336483437155
98,174.078267628014
99,173.491944960979
100,181.893711502827
101,182.687365097518
102,182.334578595744
103,181.935096974146
104,186.56533476795
105,186.98329025817
106,186.772237287829
107,186.54023242032
108,187.35333610299
109,187.358934570803
110,187.263837978867
111,187.181748349266
112,174.308149672805
113,172.644411169089
114,172.801771800067
115,173.140859466801
116,143.838676720394
117,140.281988308979
118,140.837232360772
119,141.749451484389
120,116.832065796231
121,114.082666156627
122,114.790275282996
123,115.733743122131
124,117.440184767561
125,118.066067403358
126,118.392183202506
127,118.594446573859
128,162.101410047076
129,167.68598480484
130,167.121553390869
131,160.530610170099
132,153.490443357853
133,146.806094912532
134,140.481510518019
135,139.842905525736
136,158.802867535435
137,161.451540287785
138,161.389572312992
139,161.011141923735
140,150.837119025543
141,149.36386083276
142,149.352631257849
143,149.524006876606
144,121.084745412429
145,117.568400608028
146,118.052169574481
147,118.898250475352
148,125.477679457428
149,126.692197126338
150,126.923538679027
151,126.972362988618
152,113.184952731608
153,111.441829567857
154,111.643498292094
155,112.03026561762
156,106.421938893803
157,105.887222445475
158,106.118486116412
159,106.382135116257
160,120.380189329091
161,122.265234927489
162,122.159173223573
163,121.836809680388
164,140.303533442069
165,142.49114860784
166,142.095113045594
167,141.487364058952
168,229.735110567589
169,240.646930269012
170,239.146222050711
171,236.521124497705
172,335.992758895061
173,448.94842744996
174,459.369514562745
175,454.413404273861
176,485.364297210283
177,485.867073469257
178,482.495164783409
179,479.547074490293
180,317.742990153614
