,0,1,2
13,Prescribed Standards, ,0-60
14,Exceeding Standards, ,NA
15,Remarks,,
16,From Date,To Date,PM2.5
1748,17-01-2021 00:45,17-01-2021 01:00,194
1749,17-01-2021 01:00,17-01-2021 01:15,194
1750,17-01-2021 01:15,17-01-2021 01:30,194
1751,17-01-2021 01:30,17-01-2021 01:45,194
1752,17-01-2021 01:45,17-01-2021 02:00,201
1753,17-01-2021 02:00,17-01-2021 02:15,201
1754,17-01-2021 02:15,17-01-2021 02:30,201
1755,17-01-2021 02:30,17-01-2021 02:45,201
1756,17-01-2021 02:45,17-01-2021 03:00,208
1757,17-01-2021 03:00,17-01-2021 03:15,208
1758,17-01-2021 03:15,17-01-2021 03:30,208
1759,17-01-2021 03:30,17-01-2021 03:45,208
1760,17-01-2021 03:45,17-01-2021 04:00,149
1761,17-01-2021 04:00,17-01-2021 04:15,149
1762,17-01-2021 04:15,17-01-2021 04:30,None
1763,17-01-2021 04:30,17-01-2021 04:45,149
1764,17-01-2021 04:45,17-01-2021 05:00,114
1765,17-01-2021 05:00,17-01-2021 05:15,114
1766,17-01-2021 05:15,17-01-2021 05:30,114
1767,17-01-2021 05:30,17-01-2021 05:45,114
1768,17-01-2021 05:45,17-01-2021 06:00,121
1769,17-01-2021 06:00,17-01-2021 06:15,121
1770,17-01-2021 06:15,17-01-2021 06:30,121
1771,17-01-2021 06:30,17-01-2021 06:45,121
1772,17-01-2021 06:45,17-01-2021 07:00,110
1773,17-01-2021 07:00,17-01-2021 07:15,110
1774,17-01-2021 07:15,17-01-2021 07:30,110
1775,17-01-2021 07:30,17-01-2021 07:45,110
1776,17-01-2021 07:45,17-01-2021 08:00,144
1777,17-01-2021 08:00,17-01-2021 08:15,144
1778,17-01-2021 08:15,17-01-2021 08:30,144
1779,17-01-2021 08:30,17-01-2021 08:45,144
1780,17-01-2021 08:45,17-01-2021 09:00,151
1781,17-01-2021 09:00,17-01-2021 09:15,151
1782,17-01-2021 09:15,17-01-2021 09:30,151
1783,17-01-2021 09:30,17-01-2021 09:45,None
1784,17-01-2021 09:45,17-01-2021 10:00,None
1785,17-01-2021 10:00,17-01-2021 10:15,None
1786,17-01-2021 10:15,17-01-2021 10:30,222
1787,17-01-2021 10:30,17-01-2021 10:45,222
1788,17-01-2021 10:45,17-01-2021 11:00,209
1789,17-01-2021 11:00,17-01-2021 11:15,209
1790,17-01-2021 11:15,17-01-2021 11:30,209
1791,17-01-2021 11:30,17-01-2021 11:45,209
1792,17-01-2021 11:45,17-01-2021 12:00,242
1793,17-01-2021 12:00,17-01-2021 12:15,242
1794,17-01-2021 12:15,17-01-2021 12:30,242
1795,17-01-2021 12:30,17-01-2021 12:45,242
1796,17-01-2021 12:45,17-01-2021 13:00,None
1797,17-01-2021 13:00,17-01-2021 13:15,195
1798,17-01-2021 13:15,17-01-2021 13:30,195
1799,17-01-2021 13:30,17-01-2021 13:45,195
1800,17-01-2021 13:45,17-01-2021 14:00,196
1801,17-01-2021 14:00,17-01-2021 14:15,196
1802,17-01-2021 14:15,17-01-2021 14:30,196
1803,17-01-2021 14:30,17-01-2021 14:45,196
1804,17-01-2021 14:45,17-01-2021 15:00,160
1805,17-01-2021 15:00,17-01-2021 15:15,160
1806,17-01-2021 15:15,17-01-2021 15:30,160
1807,17-01-2021 15:30,17-01-2021 15:45,160
1808,17-01-2021 15:45,17-01-2021 16:00,152
1809,17-01-2021 16:00,17-01-2021 16:15,152
1810,17-01-2021 16:15,17-01-2021 16:30,152
1811,17-01-2021 16:30,17-01-2021 16:45,152
1812,17-01-2021 16:45,17-01-2021 17:00,154
1813,17-01-2021 17:00,17-01-2021 17:15,154
1814,17-01-2021 17:15,17-01-2021 17:30,154
1815,17-01-2021 17:30,17-01-2021 17:45,154
1816,17-01-2021 17:45,17-01-2021 18:00,160
1817,17-01-2021 18:00,17-01-2021 18:15,160
1818,17-01-2021 18:15,17-01-2021 18:30,160
1819,17-01-2021 18:30,17-01-2021 18:45,160
1820,17-01-2021 18:45,17-01-2021 19:00,256
1821,17-01-2021 19:00,17-01-2021 19:15,256
1822,17-01-2021 19:15,17-01-2021 19:30,256
1823,17-01-2021 19:30,17-01-2021 19:45,256
1824,17-01-2021 19:45,17-01-2021 20:00,338
1825,17-01-2021 20:00,17-01-2021 20:15,338
1826,17-01-2021 20:15,17-01-2021 20:30,338
1827,17-01-2021 20:30,17-01-2021 20:45,338
1828,17-01-2021 20:45,17-01-2021 21:00,309
1829,17-01-2021 21:00,17-01-2021 21:15,309
1830,17-01-2021 21:15,17-01-2021 21:30,309
1831,17-01-2021 21:30,17-01-2021 21:45,309
1832,17-01-2021 21:45,17-01-2021 22:00,277
1833,17-01-2021 22:00,17-01-2021 22:15,277
1834,17-01-2021 22:15,17-01-2021 22:30,277
1835,17-01-2021 22:30,17-01-2021 22:45,277
1836,17-01-2021 22:45,17-01-2021 23:00,240
1837,17-01-2021 23:00,17-01-2021 23:15,240
1838,17-01-2021 23:15,17-01-2021 23:30,None
1839,17-01-2021 23:30,17-01-2021 23:45,None
1840,17-01-2021 23:45,18-01-2021 00:00,None
1841,18-01-2021 00:00,18-01-2021 00:15,239
1842,18-01-2021 00:15,18-01-2021 00:30,239
1843,18-01-2021 00:30,18-01-2021 00:45,239
1844,18-01-2021 00:45,18-01-2021 01:00,222
1845,18-01-2021 01:00,18-01-2021 01:15,222
