,0,1,3
13,Prescribed Standards, ,0-80
14,Exceeding Standards, ,NA
15,Remarks,,
16,From Date,To Date,NO
760,06-01-2021 17:45,06-01-2021 18:00,15.7
761,06-01-2021 18:00,06-01-2021 18:15,14.8
762,06-01-2021 18:15,06-01-2021 18:30,17.2
763,06-01-2021 18:30,06-01-2021 18:45,13.5
764,06-01-2021 18:45,06-01-2021 19:00,16.3
765,06-01-2021 19:00,06-01-2021 19:15,15.5
766,06-01-2021 19:15,06-01-2021 19:30,16.9
767,06-01-2021 19:30,06-01-2021 19:45,23.4
768,06-01-2021 19:45,06-01-2021 20:00,14.6
769,06-01-2021 20:00,06-01-2021 20:15,11.8
770,06-01-2021 20:15,06-01-2021 20:30,13.9
771,06-01-2021 20:30,06-01-2021 20:45,17.6
772,06-01-2021 20:45,06-01-2021 21:00,14.4
773,06-01-2021 21:00,06-01-2021 21:15,33.5
774,06-01-2021 21:15,06-01-2021 21:30,34
775,06-01-2021 21:30,06-01-2021 21:45,79.4
776,06-01-2021 21:45,06-01-2021 22:00,21.5
777,06-01-2021 22:00,06-01-2021 22:15,22.2
778,06-01-2021 22:15,06-01-2021 22:30,25.3
779,06-01-2021 22:30,06-01-2021 22:45,39.1
780,06-01-2021 22:45,06-01-2021 23:00,15.3
781,06-01-2021 23:00,06-01-2021 23:15,14.1
782,06-01-2021 23:15,06-01-2021 23:30,18.5
783,06-01-2021 23:30,06-01-2021 23:45,None
784,06-01-2021 23:45,07-01-2021 00:00,28.1
785,07-01-2021 00:00,07-01-2021 00:15,None
786,07-01-2021 00:15,07-01-2021 00:30,32.4
787,07-01-2021 00:30,07-01-2021 00:45,45.8
788,07-01-2021 00:45,07-01-2021 01:00,30.8
789,07-01-2021 01:00,07-01-2021 01:15,None
790,07-01-2021 01:15,07-01-2021 01:30,15.2
791,07-01-2021 01:30,07-01-2021 01:45,12.5
792,07-01-2021 01:45,07-01-2021 02:00,9.8
793,07-01-2021 02:00,07-01-2021 02:15,12.7
794,07-01-2021 02:15,07-01-2021 02:30,3.2
795,07-01-2021 02:30,07-01-2021 02:45,3.2
796,07-01-2021 02:45,07-01-2021 03:00,None
797,07-01-2021 03:00,07-01-2021 03:15,4.8
798,07-01-2021 03:15,07-01-2021 03:30,4.9
799,07-01-2021 03:30,07-01-2021 03:45,4.1
800,07-01-2021 03:45,07-01-2021 04:00,2.9
801,07-01-2021 04:00,07-01-2021 04:15,4.9
802,07-01-2021 04:15,07-01-2021 04:30,2.2
803,07-01-2021 04:30,07-01-2021 04:45,4.8
804,07-01-2021 04:45,07-01-2021 05:00,0.2
805,07-01-2021 05:00,07-01-2021 05:15,5.4
806,07-01-2021 05:15,07-01-2021 05:30,6.3
807,07-01-2021 05:30,07-01-2021 05:45,4.7
808,07-01-2021 05:45,07-01-2021 06:00,3.9
809,07-01-2021 06:00,07-01-2021 06:15,3.5
810,07-01-2021 06:15,07-01-2021 06:30,2.3
811,07-01-2021 06:30,07-01-2021 06:45,3.7
812,07-01-2021 06:45,07-01-2021 07:00,5.6
813,07-01-2021 07:00,07-01-2021 07:15,3.8
814,07-01-2021 07:15,07-01-2021 07:30,3
815,07-01-2021 07:30,07-01-2021 07:45,7.2
816,07-01-2021 07:45,07-01-2021 08:00,7.6
817,07-01-2021 08:00,07-01-2021 08:15,12.3
818,07-01-2021 08:15,07-01-2021 08:30,8.7
819,07-01-2021 08:30,07-01-2021 08:45,8.5
820,07-01-2021 08:45,07-01-2021 09:00,11.2
821,07-01-2021 09:00,07-01-2021 09:15,None
822,07-01-2021 09:15,07-01-2021 09:30,9.8
823,07-01-2021 09:30,07-01-2021 09:45,None
824,07-01-2021 09:45,07-01-2021 10:00,None
825,07-01-2021 10:00,07-01-2021 10:15,None
826,07-01-2021 10:15,07-01-2021 10:30,10.6
827,07-01-2021 10:30,07-01-2021 10:45,15.7
828,07-01-2021 10:45,07-01-2021 11:00,12.5
829,07-01-2021 11:00,07-01-2021 11:15,10.6
830,07-01-2021 11:15,07-01-2021 11:30,12.9
831,07-01-2021 11:30,07-01-2021 11:45,None
832,07-01-2021 11:45,07-01-2021 12:00,None
833,07-01-2021 12:00,07-01-2021 12:15,None
834,07-01-2021 12:15,07-01-2021 12:30,9.9
835,07-01-2021 12:30,07-01-2021 12:45,None
836,07-01-2021 12:45,07-01-2021 13:00,7.4
837,07-01-2021 13:00,07-01-2021 13:15,10.5
838,07-01-2021 13:15,07-01-2021 13:30,7
839,07-01-2021 13:30,07-01-2021 13:45,7.8
840,07-01-2021 13:45,07-01-2021 14:00,5.4
841,07-01-2021 14:00,07-01-2021 14:15,4.2
842,07-01-2021 14:15,07-01-2021 14:30,4.9
843,07-01-2021 14:30,07-01-2021 14:45,3.9
844,07-01-2021 14:45,07-01-2021 15:00,8.2
845,07-01-2021 15:00,07-01-2021 15:15,9.8
846,07-01-2021 15:15,07-01-2021 15:30,7.8
847,07-01-2021 15:30,07-01-2021 15:45,None
848,07-01-2021 15:45,07-01-2021 16:00,5.9
849,07-01-2021 16:00,07-01-2021 16:15,8.7
850,07-01-2021 16:15,07-01-2021 16:30,6.3
851,07-01-2021 16:30,07-01-2021 16:45,7.9
852,07-01-2021 16:45,07-01-2021 17:00,7.9
853,07-01-2021 17:00,07-01-2021 17:15,13.5
854,07-01-2021 17:15,07-01-2021 17:30,12.9
855,07-01-2021 17:30,07-01-2021 17:45,23.4
856,07-01-2021 17:45,07-01-2021 18:00,24.2
857,07-01-2021 18:00,07-01-2021 18:15,20
858,07-01-2021 18:15,07-01-2021 18:30,21
859,07-01-2021 18:30,07-01-2021 18:45,24.1
860,07-01-2021 18:45,07-01-2021 19:00,20.6
861,07-01-2021 19:00,07-01-2021 19:15,28.8
862,07-01-2021 19:15,07-01-2021 19:30,20.7
863,07-01-2021 19:30,07-01-2021 19:45,35.1
864,07-01-2021 19:45,07-01-2021 20:00,17.3
865,07-01-2021 20:00,07-01-2021 20:15,20.8
866,07-01-2021 20:15,07-01-2021 20:30,21.3
867,07-01-2021 20:30,07-01-2021 20:45,26
868,07-01-2021 20:45,07-01-2021 21:00,18.2
869,07-01-2021 21:00,07-01-2021 21:15,18.5
870,07-01-2021 21:15,07-01-2021 21:30,18.7
871,07-01-2021 21:30,07-01-2021 21:45,6.8
872,07-01-2021 21:45,07-01-2021 22:00,8.9
873,07-01-2021 22:00,07-01-2021 22:15,5.6
874,07-01-2021 22:15,07-01-2021 22:30,5.7
875,07-01-2021 22:30,07-01-2021 22:45,5.7
876,07-01-2021 22:45,07-01-2021 23:00,6.4
877,07-01-2021 23:00,07-01-2021 23:15,4.1
878,07-01-2021 23:15,07-01-2021 23:30,6.1
879,07-01-2021 23:30,07-01-2021 23:45,None
880,07-01-2021 23:45,08-01-2021 00:00,3.1
881,08-01-2021 00:00,08-01-2021 00:15,6.1
882,08-01-2021 00:15,08-01-2021 00:30,3.4
883,08-01-2021 00:30,08-01-2021 00:45,5.3
884,08-01-2021 00:45,08-01-2021 01:00,4.7
885,08-01-2021 01:00,08-01-2021 01:15,5.5
886,08-01-2021 01:15,08-01-2021 01:30,4.8
887,08-01-2021 01:30,08-01-2021 01:45,5.9
888,08-01-2021 01:45,08-01-2021 02:00,2.3
889,08-01-2021 02:00,08-01-2021 02:15,4
890,08-01-2021 02:15,08-01-2021 02:30,3.7
891,08-01-2021 02:30,08-01-2021 02:45,1.8
892,08-01-2021 02:45,08-01-2021 03:00,3.8
893,08-01-2021 03:00,08-01-2021 03:15,3.6
894,08-01-2021 03:15,08-01-2021 03:30,1.5
895,08-01-2021 03:30,08-01-2021 03:45,5.2
896,08-01-2021 03:45,08-01-2021 04:00,None
897,08-01-2021 04:00,08-01-2021 04:15,2.7
898,08-01-2021 04:15,08-01-2021 04:30,4.6
899,08-01-2021 04:30,08-01-2021 04:45,3.5
900,08-01-2021 04:45,08-01-2021 05:00,1.4
901,08-01-2021 05:00,08-01-2021 05:15,4.3
902,08-01-2021 05:15,08-01-2021 05:30,4.1
903,08-01-2021 05:30,08-01-2021 05:45,4.4
904,08-01-2021 05:45,08-01-2021 06:00,2.4
905,08-01-2021 06:00,08-01-2021 06:15,None
906,08-01-2021 06:15,08-01-2021 06:30,3.9
907,08-01-2021 06:30,08-01-2021 06:45,3
908,08-01-2021 06:45,08-01-2021 07:00,6.5
909,08-01-2021 07:00,08-01-2021 07:15,6.3
910,08-01-2021 07:15,08-01-2021 07:30,7.8
911,08-01-2021 07:30,08-01-2021 07:45,7.5
912,08-01-2021 07:45,08-01-2021 08:00,9.3
913,08-01-2021 08:00,08-01-2021 08:15,19.8
914,08-01-2021 08:15,08-01-2021 08:30,13
915,08-01-2021 08:30,08-01-2021 08:45,14.6
916,08-01-2021 08:45,08-01-2021 09:00,15.5
917,08-01-2021 09:00,08-01-2021 09:15,15.6
918,08-01-2021 09:15,08-01-2021 09:30,16
919,08-01-2021 09:30,08-01-2021 09:45,None
920,08-01-2021 09:45,08-01-2021 10:00,None
921,08-01-2021 10:00,08-01-2021 10:15,None
922,08-01-2021 10:15,08-01-2021 10:30,15.1
923,08-01-2021 10:30,08-01-2021 10:45,17.7
924,08-01-2021 10:45,08-01-2021 11:00,16.6
925,08-01-2021 11:00,08-01-2021 11:15,10
926,08-01-2021 11:15,08-01-2021 11:30,12.3
927,08-01-2021 11:30,08-01-2021 11:45,None
