,0,1,4
13,Prescribed Standards, ,0-80
14,Exceeding Standards, ,NA
15,Remarks,,
16,From Date,To Date,NO2
172,31-12-2020 14:45,31-12-2020 15:00,55.7
173,31-12-2020 15:00,31-12-2020 15:15,55
174,31-12-2020 15:15,31-12-2020 15:30,57.8
175,31-12-2020 15:30,31-12-2020 15:45,57.5
176,31-12-2020 15:45,31-12-2020 16:00,58.7
177,31-12-2020 16:00,31-12-2020 16:15,None
178,31-12-2020 16:15,31-12-2020 16:30,71.2
179,31-12-2020 16:30,31-12-2020 16:45,82.9
180,31-12-2020 16:45,31-12-2020 17:00,100.8
181,31-12-2020 17:00,31-12-2020 17:15,113.3
182,31-12-2020 17:15,31-12-2020 17:30,131.7
183,31-12-2020 17:30,31-12-2020 17:45,129.1
184,31-12-2020 17:45,31-12-2020 18:00,141.4
185,31-12-2020 18:00,31-12-2020 18:15,151.1
186,31-12-2020 18:15,31-12-2020 18:30,149.2
187,31-12-2020 18:30,31-12-2020 18:45,148.4
188,31-12-2020 18:45,31-12-2020 19:00,163.2
189,31-12-2020 19:00,31-12-2020 19:15,None
190,31-12-2020 19:15,31-12-2020 19:30,163.6
191,31-12-2020 19:30,31-12-2020 19:45,154.8
192,31-12-2020 19:45,31-12-2020 20:00,None
193,31-12-2020 20:00,31-12-2020 20:15,162.3
194,31-12-2020 20:15,31-12-2020 20:30,145.8
195,31-12-2020 20:30,31-12-2020 20:45,151.7
196,31-12-2020 20:45,31-12-2020 21:00,139.8
197,31-12-2020 21:00,31-12-2020 21:15,139.4
198,31-12-2020 21:15,31-12-2020 21:30,137.2
199,31-12-2020 21:30,31-12-2020 21:45,133.3
200,31-12-2020 21:45,31-12-2020 22:00,134.6
201,31-12-2020 22:00,31-12-2020 22:15,130.3
202,31-12-2020 22:15,31-12-2020 22:30,121.7
203,31-12-2020 22:30,31-12-2020 22:45,115.7
204,31-12-2020 22:45,31-12-2020 23:00,109.2
205,31-12-2020 23:00,31-12-2020 23:15,110.9
206,31-12-2020 23:15,31-12-2020 23:30,109.2
207,31-12-2020 23:30,31-12-2020 23:45,None
208,31-12-2020 23:45,01-01-2021 00:00,None
209,01-01-2021 00:00,01-01-2021 00:15,90.1
210,01-01-2021 00:15,01-01-2021 00:30,94
211,01-01-2021 00:30,01-01-2021 00:45,88.1
212,01-01-2021 00:45,01-01-2021 01:00,91.8
213,01-01-2021 01:00,01-01-2021 01:15,None
214,01-01-2021 01:15,01-01-2021 01:30,81.1
215,01-01-2021 01:30,01-01-2021 01:45,73.2
216,01-01-2021 01:45,01-01-2021 02:00,76.8
217,01-01-2021 02:00,01-01-2021 02:15,79
218,01-01-2021 02:15,01-01-2021 02:30,68.4
219,01-01-2021 02:30,01-01-2021 02:45,66.7
220,01-01-2021 02:45,01-01-2021 03:00,60.3
221,01-01-2021 03:00,01-01-2021 03:15,None
222,01-01-2021 03:15,01-01-2021 03:30,47.8
223,01-01-2021 03:30,01-01-2021 03:45,43.9
224,01-01-2021 03:45,01-01-2021 04:00,41.6
225,01-01-2021 04:00,01-01-2021 04:15,35.9
226,01-01-2021 04:15,01-01-2021 04:30,37.7
227,01-01-2021 04:30,01-01-2021 04:45,35
228,01-01-2021 04:45,01-01-2021 05:00,31.2
229,01-01-2021 05:00,01-01-2021 05:15,28
230,01-01-2021 05:15,01-01-2021 05:30,28.8
231,01-01-2021 05:30,01-01-2021 05:45,29.5
232,01-01-2021 05:45,01-01-2021 06:00,30.4
233,01-01-2021 06:00,01-01-2021 06:15,39.7
234,01-01-2021 06:15,01-01-2021 06:30,42.9
235,01-01-2021 06:30,01-01-2021 06:45,55
236,01-01-2021 06:45,01-01-2021 07:00,56.6
237,01-01-2021 07:00,01-01-2021 07:15,48.5
238,01-01-2021 07:15,01-01-2021 07:30,48.7
239,01-01-2021 07:30,01-01-2021 07:45,54.8
240,01-01-2021 07:45,01-01-2021 08:00,56.3
241,01-01-2021 08:00,01-01-2021 08:15,52.1
242,01-01-2021 08:15,01-01-2021 08:30,52.8
243,01-01-2021 08:30,01-01-2021 08:45,43.3
244,01-01-2021 08:45,01-01-2021 09:00,45.3
245,01-01-2021 09:00,01-01-2021 09:15,52.5
246,01-01-2021 09:15,01-01-2021 09:30,58.1
247,01-01-2021 09:30,01-01-2021 09:45,None
248,01-01-2021 09:45,01-01-2021 10:00,None
249,01-01-2021 10:00,01-01-2021 10:15,None
250,01-01-2021 10:15,01-01-2021 10:30,65.3
251,01-01-2021 10:30,01-01-2021 10:45,57.9
252,01-01-2021 10:45,01-01-2021 11:00,58.7
253,01-01-2021 11:00,01-01-2021 11:15,None
254,01-01-2021 11:15,01-01-2021 11:30,58.6
255,01-01-2021 11:30,01-01-2021 11:45,None
256,01-01-2021 11:45,01-01-2021 12:00,None
257,01-01-2021 12:00,01-01-2021 12:15,None
258,01-01-2021 12:15,01-01-2021 12:30,64.5
259,01-01-2021 12:30,01-01-2021 12:45,60
260,01-01-2021 12:45,01-01-2021 13:00,58.6
261,01-01-2021 13:00,01-01-2021 13:15,75.9
262,01-01-2021 13:15,01-01-2021 13:30,60.4
263,01-01-2021 13:30,01-01-2021 13:45,65.2
264,01-01-2021 13:45,01-01-2021 14:00,65.7
265,01-01-2021 14:00,01-01-2021 14:15,None
266,01-01-2021 14:15,01-01-2021 14:30,64.7
267,01-01-2021 14:30,01-01-2021 14:45,65.9
268,01-01-2021 14:45,01-01-2021 15:00,54.2
269,01-01-2021 15:00,01-01-2021 15:15,68.5
270,01-01-2021 15:15,01-01-2021 15:30,84.2
271,01-01-2021 15:30,01-01-2021 15:45,80.5
272,01-01-2021 15:45,01-01-2021 16:00,78.4
273,01-01-2021 16:00,01-01-2021 16:15,91.5
274,01-01-2021 16:15,01-01-2021 16:30,110.3
275,01-01-2021 16:30,01-01-2021 16:45,116.3
276,01-01-2021 16:45,01-01-2021 17:00,116.1
277,01-01-2021 17:00,01-01-2021 17:15,None
278,01-01-2021 17:15,01-01-2021 17:30,172.3
279,01-01-2021 17:30,01-01-2021 17:45,174.5
280,01-01-2021 17:45,01-01-2021 18:00,190.5
281,01-01-2021 18:00,01-01-2021 18:15,176.3
282,01-01-2021 18:15,01-01-2021 18:30,179.9
283,01-01-2021 18:30,01-01-2021 18:45,181
284,01-01-2021 18:45,01-01-2021 19:00,208
285,01-01-2021 19:00,01-01-2021 19:15,189.7
286,01-01-2021 19:15,01-01-2021 19:30,None
287,01-01-2021 19:30,01-01-2021 19:45,223.6
288,01-01-2021 19:45,01-01-2021 20:00,225
289,01-01-2021 20:00,01-01-2021 20:15,217.7
290,01-01-2021 20:15,01-01-2021 20:30,196.3
291,01-01-2021 20:30,01-01-2021 20:45,210.6
292,01-01-2021 20:45,01-01-2021 21:00,208.5
293,01-01-2021 21:00,01-01-2021 21:15,185.2
294,01-01-2021 21:15,01-01-2021 21:30,199.8
295,01-01-2021 21:30,01-01-2021 21:45,201.9
296,01-01-2021 21:45,01-01-2021 22:00,201.6
297,01-01-2021 22:00,01-01-2021 22:15,192
298,01-01-2021 22:15,01-01-2021 22:30,192.4
299,01-01-2021 22:30,01-01-2021 22:45,176.6
300,01-01-2021 22:45,01-01-2021 23:00,176.8
301,01-01-2021 23:00,01-01-2021 23:15,169
302,01-01-2021 23:15,01-01-2021 23:30,151.5
303,01-01-2021 23:30,01-01-2021 23:45,None
304,01-01-2021 23:45,02-01-2021 00:00,131.8
305,02-01-2021 00:00,02-01-2021 00:15,128
306,02-01-2021 00:15,02-01-2021 00:30,None
307,02-01-2021 00:30,02-01-2021 00:45,106.2
308,02-01-2021 00:45,02-01-2021 01:00,99.2
309,02-01-2021 01:00,02-01-2021 01:15,90.1
310,02-01-2021 01:15,02-01-2021 01:30,88.1
311,02-01-2021 01:30,02-01-2021 01:45,84.2
312,02-01-2021 01:45,02-01-2021 02:00,77
313,02-01-2021 02:00,02-01-2021 02:15,77.3
314,02-01-2021 02:15,02-01-2021 02:30,70.6
315,02-01-2021 02:30,02-01-2021 02:45,67.3
316,02-01-2021 02:45,02-01-2021 03:00,62.9
317,02-01-2021 03:00,02-01-2021 03:15,51.1
318,02-01-2021 03:15,02-01-2021 03:30,49.3
319,02-01-2021 03:30,02-01-2021 03:45,48.9
320,02-01-2021 03:45,02-01-2021 04:00,45.6
321,02-01-2021 04:00,02-01-2021 04:15,46.7
322,02-01-2021 04:15,02-01-2021 04:30,41.4
323,02-01-2021 04:30,02-01-2021 04:45,40.8
324,02-01-2021 04:45,02-01-2021 05:00,None
325,02-01-2021 05:00,02-01-2021 05:15,47.3
326,02-01-2021 05:15,02-01-2021 05:30,51.6
327,02-01-2021 05:30,02-01-2021 05:45,50.9
328,02-01-2021 05:45,02-01-2021 06:00,None
329,02-01-2021 06:00,02-01-2021 06:15,52.4
330,02-01-2021 06:15,02-01-2021 06:30,62
331,02-01-2021 06:30,02-01-2021 06:45,63.4
332,02-01-2021 06:45,02-01-2021 07:00,None
333,02-01-2021 07:00,02-01-2021 07:15,81.8
334,02-01-2021 07:15,02-01-2021 07:30,83.2
335,02-01-2021 07:30,02-01-2021 07:45,87.3
336,02-01-2021 07:45,02-01-2021 08:00,94.4
337,02-01-2021 08:00,02-01-2021 08:15,100.7
338,02-01-2021 08:15,02-01-2021 08:30,97.1
339,02-01-2021 08:30,02-01-2021 08:45,99.1
340,02-01-2021 08:45,02-01-2021 09:00,88.4
341,02-01-2021 09:00,02-01-2021 09:15,82.3
342,02-01-2021 09:15,02-01-2021 09:30,83.4
343,02-01-2021 09:30,02-01-2021 09:45,None
344,02-01-2021 09:45,02-01-2021 10:00,None
345,02-01-2021 10:00,02-01-2021 10:15,None
346,02-01-2021 10:15,02-01-2021 10:30,85.4
347,02-01-2021 10:30,02-01-2021 10:45,None
348,02-01-2021 10:45,02-01-2021 11:00,83.8
349,02-01-2021 11:00,02-01-2021 11:15,87.3
350,02-01-2021 11:15,02-01-2021 11:30,85.5
351,02-01-2021 11:30,02-01-2021 11:45,None
352,02-01-2021 11:45,02-01-2021 12:00,None
353,02-01-2021 12:00,02-01-2021 12:15,None
354,02-01-2021 12:15,02-01-2021 12:30,67.7
355,02-01-2021 12:30,02-01-2021 12:45,80.9
356,02-01-2021 12:45,02-01-2021 13:00,63.2
357,02-01-2021 13:00,02-01-2021 13:15,68.4
358,02-01-2021 13:15,02-01-2021 13:30,68.5
359,02-01-2021 13:30,02-01-2021 13:45,74.6
360,02-01-2021 13:45,02-01-2021 14:00,70.2
361,02-01-2021 14:00,02-01-2021 14:15,74.1
362,02-01-2021 14:15,02-01-2021 14:30,None
363,02-01-2021 14:30,02-01-2021 14:45,80.4
364,02-01-2021 14:45,02-01-2021 15:00,83.6
365,02-01-2021 15:00,02-01-2021 15:15,82.6
366,02-01-2021 15:15,02-01-2021 15:30,93.1
367,02-01-2021 15:30,02-01-2021 15:45,114.6
368,02-01-2021 15:45,02-01-2021 16:00,118.5
369,02-01-2021 16:00,02-01-2021 16:15,130.8
370,02-01-2021 16:15,02-01-2021 16:30,160.7
371,02-01-2021 16:30,02-01-2021 16:45,145.2
372,02-01-2021 16:45,02-01-2021 17:00,155.6
373,02-01-2021 17:00,02-01-2021 17:15,176.2
374,02-01-2021 17:15,02-01-2021 17:30,190
375,02-01-2021 17:30,02-01-2021 17:45,197.9
376,02-01-2021 17:45,02-01-2021 18:00,203.4
377,02-01-2021 18:00,02-01-2021 18:15,200.6
378,02-01-2021 18:15,02-01-2021 18:30,217.5
379,02-01-2021 18:30,02-01-2021 18:45,227.8
380,02-01-2021 18:45,02-01-2021 19:00,213.4
381,02-01-2021 19:00,02-01-2021 19:15,217.3
382,02-01-2021 19:15,02-01-2021 19:30,219.2
383,02-01-2021 19:30,02-01-2021 19:45,227.8
384,02-01-2021 19:45,02-01-2021 20:00,229.7
385,02-01-2021 20:00,02-01-2021 20:15,215.2
386,02-01-2021 20:15,02-01-2021 20:30,217.6
387,02-01-2021 20:30,02-01-2021 20:45,None
388,02-01-2021 20:45,02-01-2021 21:00,221.9
389,02-01-2021 21:00,02-01-2021 21:15,234
390,02-01-2021 21:15,02-01-2021 21:30,211
391,02-01-2021 21:30,02-01-2021 21:45,215.2
392,02-01-2021 21:45,02-01-2021 22:00,200.4
393,02-01-2021 22:00,02-01-2021 22:15,194.3
394,02-01-2021 22:15,02-01-2021 22:30,195.1
395,02-01-2021 22:30,02-01-2021 22:45,183.2
396,02-01-2021 22:45,02-01-2021 23:00,169.6
397,02-01-2021 23:00,02-01-2021 23:15,165.1
398,02-01-2021 23:15,02-01-2021 23:30,154.5
399,02-01-2021 23:30,02-01-2021 23:45,None
400,02-01-2021 23:45,03-01-2021 00:00,117.1
401,03-01-2021 00:00,03-01-2021 00:15,99.9
402,03-01-2021 00:15,03-01-2021 00:30,102
403,03-01-2021 00:30,03-01-2021 00:45,110.8
404,03-01-2021 00:45,03-01-2021 01:00,None
405,03-01-2021 01:00,03-01-2021 01:15,107.2
406,03-01-2021 01:15,03-01-2021 01:30,114.6
407,03-01-2021 01:30,03-01-2021 01:45,125.2
408,03-01-2021 01:45,03-01-2021 02:00,127.5
409,03-01-2021 02:00,03-01-2021 02:15,125.1
410,03-01-2021 02:15,03-01-2021 02:30,127.3
411,03-01-2021 02:30,03-01-2021 02:45,121.6
412,03-01-2021 02:45,03-01-2021 03:00,93.9
413,03-01-2021 03:00,03-01-2021 03:15,47.5
414,03-01-2021 03:15,03-01-2021 03:30,41.4
415,03-01-2021 03:30,03-01-2021 03:45,44
416,03-01-2021 03:45,03-01-2021 04:00,43.3
417,03-01-2021 04:00,03-01-2021 04:15,39.9
418,03-01-2021 04:15,03-01-2021 04:30,40.1
419,03-01-2021 04:30,03-01-2021 04:45,44.3
420,03-01-2021 04:45,03-01-2021 05:00,53.5
421,03-01-2021 05:00,03-01-2021 05:15,51.4
422,03-01-2021 05:15,03-01-2021 05:30,50.8
423,03-01-2021 05:30,03-01-2021 05:45,56.1
424,03-01-2021 05:45,03-01-2021 06:00,53.1
425,03-01-2021 06:00,03-01-2021 06:15,59.4
426,03-01-2021 06:15,03-01-2021 06:30,76.9
427,03-01-2021 06:30,03-01-2021 06:45,70.9
428,03-01-2021 06:45,03-01-2021 07:00,82.9
429,03-01-2021 07:00,03-01-2021 07:15,95.1
430,03-01-2021 07:15,03-01-2021 07:30,96.2
431,03-01-2021 07:30,03-01-2021 07:45,104.9
432,03-01-2021 07:45,03-01-2021 08:00,None
433,03-01-2021 08:00,03-01-2021 08:15,113.5
434,03-01-2021 08:15,03-01-2021 08:30,120
435,03-01-2021 08:30,03-01-2021 08:45,102.5
436,03-01-2021 08:45,03-01-2021 09:00,92.5
437,03-01-2021 09:00,03-01-2021 09:15,84.7
438,03-01-2021 09:15,03-01-2021 09:30,77.7
439,03-01-2021 09:30,03-01-2021 09:45,None
440,03-01-2021 09:45,03-01-2021 10:00,None
441,03-01-2021 10:00,03-01-2021 10:15,None
442,03-01-2021 10:15,03-01-2021 10:30,76.9
443,03-01-2021 10:30,03-01-2021 10:45,70.1
444,03-01-2021 10:45,03-01-2021 11:00,72.7
445,03-01-2021 11:00,03-01-2021 11:15,74.2
446,03-01-2021 11:15,03-01-2021 11:30,73.6
447,03-01-2021 11:30,03-01-2021 11:45,None
448,03-01-2021 11:45,03-01-2021 12:00,None
449,03-01-2021 12:00,03-01-2021 12:15,None
450,03-01-2021 12:15,03-01-2021 12:30,76.5
451,03-01-2021 12:30,03-01-2021 12:45,70.7
452,03-01-2021 12:45,03-01-2021 13:00,76.9
453,03-01-2021 13:00,03-01-2021 13:15,75.7
454,03-01-2021 13:15,03-01-2021 13:30,71.3
455,03-01-2021 13:30,03-01-2021 13:45,78.4
456,03-01-2021 13:45,03-01-2021 14:00,72.3
457,03-01-2021 14:00,03-01-2021 14:15,62
458,03-01-2021 14:15,03-01-2021 14:30,67
459,03-01-2021 14:30,03-01-2021 14:45,67.8
460,03-01-2021 14:45,03-01-2021 15:00,75.1
461,03-01-2021 15:00,03-01-2021 15:15,85.1
462,03-01-2021 15:15,03-01-2021 15:30,81.9
463,03-01-2021 15:30,03-01-2021 15:45,118.8
464,03-01-2021 15:45,03-01-2021 16:00,116
465,03-01-2021 16:00,03-01-2021 16:15,118.9
466,03-01-2021 16:15,03-01-2021 16:30,135
467,03-01-2021 16:30,03-01-2021 16:45,150.3
468,03-01-2021 16:45,03-01-2021 17:00,154.3
469,03-01-2021 17:00,03-01-2021 17:15,163.6
470,03-01-2021 17:15,03-01-2021 17:30,190.6
471,03-01-2021 17:30,03-01-2021 17:45,202
472,03-01-2021 17:45,03-01-2021 18:00,207.7
473,03-01-2021 18:00,03-01-2021 18:15,211
474,03-01-2021 18:15,03-01-2021 18:30,197.9
475,03-01-2021 18:30,03-01-2021 18:45,194.6
476,03-01-2021 18:45,03-01-2021 19:00,203.3
477,03-01-2021 19:00,03-01-2021 19:15,191.2
478,03-01-2021 19:15,03-01-2021 19:30,189.5
479,03-01-2021 19:30,03-01-2021 19:45,184.6
480,03-01-2021 19:45,03-01-2021 20:00,179
481,03-01-2021 20:00,03-01-2021 20:15,164.6
482,03-01-2021 20:15,03-01-2021 20:30,153.9
483,03-01-2021 20:30,03-01-2021 20:45,141.8
484,03-01-2021 20:45,03-01-2021 21:00,131.9
485,03-01-2021 21:00,03-01-2021 21:15,117.3
486,03-01-2021 21:15,03-01-2021 21:30,130.3
487,03-01-2021 21:30,03-01-2021 21:45,132.8
488,03-01-2021 21:45,03-01-2021 22:00,123.3
489,03-01-2021 22:00,03-01-2021 22:15,124.4
490,03-01-2021 22:15,03-01-2021 22:30,117.7
491,03-01-2021 22:30,03-01-2021 22:45,101.6
492,03-01-2021 22:45,03-01-2021 23:00,113.1
493,03-01-2021 23:00,03-01-2021 23:15,116.3
494,03-01-2021 23:15,03-01-2021 23:30,90.2
495,03-01-2021 23:30,03-01-2021 23:45,None
496,03-01-2021 23:45,04-01-2021 00:00,None
497,04-01-2021 00:00,04-01-2021 00:15,61.6
498,04-01-2021 00:15,04-01-2021 00:30,58.9
499,04-01-2021 00:30,04-01-2021 00:45,54
500,04-01-2021 00:45,04-01-2021 01:00,50.5
501,04-01-2021 01:00,04-01-2021 01:15,49.2
502,04-01-2021 01:15,04-01-2021 01:30,49.8
503,04-01-2021 01:30,04-01-2021 01:45,46.4
504,04-01-2021 01:45,04-01-2021 02:00,47.6
505,04-01-2021 02:00,04-01-2021 02:15,46.5
506,04-01-2021 02:15,04-01-2021 02:30,51.1
507,04-01-2021 02:30,04-01-2021 02:45,56
508,04-01-2021 02:45,04-01-2021 03:00,61.3
509,04-01-2021 03:00,04-01-2021 03:15,60.7
510,04-01-2021 03:15,04-01-2021 03:30,68
511,04-01-2021 03:30,04-01-2021 03:45,70.3
512,04-01-2021 03:45,04-01-2021 04:00,67.3
513,04-01-2021 04:00,04-01-2021 04:15,68.4
514,04-01-2021 04:15,04-01-2021 04:30,72.9
515,04-01-2021 04:30,04-01-2021 04:45,71.4
516,04-01-2021 04:45,04-01-2021 05:00,75.5
517,04-01-2021 05:00,04-01-2021 05:15,75.3
518,04-01-2021 05:15,04-01-2021 05:30,70.6
519,04-01-2021 05:30,04-01-2021 05:45,75.9
