,0,1,6
13,Prescribed Standards, ,0-80
14,Exceeding Standards, ,NA
15,Remarks,,
16,From Date,To Date,SO2
195,31-12-2020 20:30,31-12-2020 20:45,17.8
196,31-12-2020 20:45,31-12-2020 21:00,16.1
197,31-12-2020 21:00,31-12-2020 21:15,12.4
198,31-12-2020 21:15,31-12-2020 21:30,11.6
199,31-12-2020 21:30,31-12-2020 21:45,10.7
200,31-12-2020 21:45,31-12-2020 22:00,9.7
201,31-12-2020 22:00,31-12-2020 22:15,9
202,31-12-2020 22:15,31-12-2020 22:30,9
203,31-12-2020 22:30,31-12-2020 22:45,7.2
204,31-12-2020 22:45,31-12-2020 23:00,6.2
205,31-12-2020 23:00,31-12-2020 23:15,5.4
206,31-12-2020 23:15,31-12-2020 23:30,5.7
207,31-12-2020 23:30,31-12-2020 23:45,None
208,31-12-2020 23:45,01-01-2021 00:00,None
209,01-01-2021 00:00,01-01-2021 00:15,6.8
210,01-01-2021 00:15,01-01-2021 00:30,12.6
211,01-01-2021 00:30,01-01-2021 00:45,13.7
212,01-01-2021 00:45,01-01-2021 01:00,13.7
213,01-01-2021 01:00,01-01-2021 01:15,None
214,01-01-2021 01:15,01-01-2021 01:30,13.9
215,01-01-2021 01:30,01-01-2021 01:45,13.7
216,01-01-2021 01:45,01-01-2021 02:00,12.9
217,01-01-2021 02:00,01-01-2021 02:15,12.4
218,01-01-2021 02:15,01-01-2021 02:30,11.9
219,01-01-2021 02:30,01-01-2021 02:45,11.6
220,01-01-2021 02:45,01-01-2021 03:00,12.2
221,01-01-2021 03:00,01-01-2021 03:15,None
222,01-01-2021 03:15,01-01-2021 03:30,11.8
223,01-01-2021 03:30,01-01-2021 03:45,11.2
224,01-01-2021 03:45,01-01-2021 04:00,11.3
225,01-01-2021 04:00,01-01-2021 04:15,11.6
226,01-01-2021 04:15,01-01-2021 04:30,11.9
227,01-01-2021 04:30,01-01-2021 04:45,12
228,01-01-2021 04:45,01-01-2021 05:00,11.7
229,01-01-2021 05:00,01-01-2021 05:15,11.6
230,01-01-2021 05:15,01-01-2021 05:30,11.4
231,01-01-2021 05:30,01-01-2021 05:45,11.3
232,01-01-2021 05:45,01-01-2021 06:00,11.5
233,01-01-2021 06:00,01-01-2021 06:15,12.1
234,01-01-2021 06:15,01-01-2021 06:30,12.1
235,01-01-2021 06:30,01-01-2021 06:45,12.6
236,01-01-2021 06:45,01-01-2021 07:00,13
237,01-01-2021 07:00,01-01-2021 07:15,12.9
238,01-01-2021 07:15,01-01-2021 07:30,12.3
239,01-01-2021 07:30,01-01-2021 07:45,12.6
240,01-01-2021 07:45,01-01-2021 08:00,12.4
241,01-01-2021 08:00,01-01-2021 08:15,12.3
242,01-01-2021 08:15,01-01-2021 08:30,11.3
243,01-01-2021 08:30,01-01-2021 08:45,10.9
244,01-01-2021 08:45,01-01-2021 09:00,11.4
245,01-01-2021 09:00,01-01-2021 09:15,12
246,01-01-2021 09:15,01-01-2021 09:30,12.7
247,01-01-2021 09:30,01-01-2021 09:45,None
248,01-01-2021 09:45,01-01-2021 10:00,None
249,01-01-2021 10:00,01-01-2021 10:15,None
250,01-01-2021 10:15,01-01-2021 10:30,12.8
251,01-01-2021 10:30,01-01-2021 10:45,None
252,01-01-2021 10:45,01-01-2021 11:00,None
253,01-01-2021 11:00,01-01-2021 11:15,None
254,01-01-2021 11:15,01-01-2021 11:30,15
255,01-01-2021 11:30,01-01-2021 11:45,None
256,01-01-2021 11:45,01-01-2021 12:00,14
257,01-01-2021 12:00,01-01-2021 12:15,14
258,01-01-2021 12:15,01-01-2021 12:30,14.8
259,01-01-2021 12:30,01-01-2021 12:45,14.2
260,01-01-2021 12:45,01-01-2021 13:00,14.6
261,01-01-2021 13:00,01-01-2021 13:15,16.2
262,01-01-2021 13:15,01-01-2021 13:30,17.1
263,01-01-2021 13:30,01-01-2021 13:45,16.9
264,01-01-2021 13:45,01-01-2021 14:00,17.9
265,01-01-2021 14:00,01-01-2021 14:15,None
266,01-01-2021 14:15,01-01-2021 14:30,18.2
267,01-01-2021 14:30,01-01-2021 14:45,18.8
268,01-01-2021 14:45,01-01-2021 15:00,18.2
269,01-01-2021 15:00,01-01-2021 15:15,16.9
270,01-01-2021 15:15,01-01-2021 15:30,16.7
271,01-01-2021 15:30,01-01-2021 15:45,16.4
272,01-01-2021 15:45,01-01-2021 16:00,16.1
273,01-01-2021 16:00,01-01-2021 16:15,16.1
274,01-01-2021 16:15,01-01-2021 16:30,16
275,01-01-2021 16:30,01-01-2021 16:45,14.7
276,01-01-2021 16:45,01-01-2021 17:00,13.2
277,01-01-2021 17:00,01-01-2021 17:15,None
278,01-01-2021 17:15,01-01-2021 17:30,17.9
279,01-01-2021 17:30,01-01-2021 17:45,25.2
280,01-01-2021 17:45,01-01-2021 18:00,32
281,01-01-2021 18:00,01-01-2021 18:15,29
282,01-01-2021 18:15,01-01-2021 18:30,26.8
283,01-01-2021 18:30,01-01-2021 18:45,32.6
284,01-01-2021 18:45,01-01-2021 19:00,37.5
285,01-01-2021 19:00,01-01-2021 19:15,38.5
286,01-01-2021 19:15,01-01-2021 19:30,None
287,01-01-2021 19:30,01-01-2021 19:45,49
288,01-01-2021 19:45,01-01-2021 20:00,52.2
289,01-01-2021 20:00,01-01-2021 20:15,40.5
290,01-01-2021 20:15,01-01-2021 20:30,25.4
291,01-01-2021 20:30,01-01-2021 20:45,26.7
292,01-01-2021 20:45,01-01-2021 21:00,27.6
293,01-01-2021 21:00,01-01-2021 21:15,27.5
294,01-01-2021 21:15,01-01-2021 21:30,30.2
295,01-01-2021 21:30,01-01-2021 21:45,30.5
296,01-01-2021 21:45,01-01-2021 22:00,31
297,01-01-2021 22:00,01-01-2021 22:15,28.2
298,01-01-2021 22:15,01-01-2021 22:30,22.4
299,01-01-2021 22:30,01-01-2021 22:45,16.3
300,01-01-2021 22:45,01-01-2021 23:00,12.4
301,01-01-2021 23:00,01-01-2021 23:15,3.4
302,01-01-2021 23:15,01-01-2021 23:30,None
303,01-01-2021 23:30,01-01-2021 23:45,None
304,01-01-2021 23:45,02-01-2021 00:00,None
305,02-01-2021 00:00,02-01-2021 00:15,0.1
306,02-01-2021 00:15,02-01-2021 00:30,None
307,02-01-2021 00:30,02-01-2021 00:45,11.1
308,02-01-2021 00:45,02-01-2021 01:00,10.6
309,02-01-2021 01:00,02-01-2021 01:15,10.9
310,02-01-2021 01:15,02-01-2021 01:30,10.2
311,02-01-2021 01:30,02-01-2021 01:45,10.8
312,02-01-2021 01:45,02-01-2021 02:00,10.5
313,02-01-2021 02:00,02-01-2021 02:15,10.1
314,02-01-2021 02:15,02-01-2021 02:30,9.4
315,02-01-2021 02:30,02-01-2021 02:45,9.3
316,02-01-2021 02:45,02-01-2021 03:00,9.1
317,02-01-2021 03:00,02-01-2021 03:15,9.4
318,02-01-2021 03:15,02-01-2021 03:30,9.1
319,02-01-2021 03:30,02-01-2021 03:45,8.8
320,02-01-2021 03:45,02-01-2021 04:00,9.1
321,02-01-2021 04:00,02-01-2021 04:15,9.8
322,02-01-2021 04:15,02-01-2021 04:30,10.6
323,02-01-2021 04:30,02-01-2021 04:45,10.9
324,02-01-2021 04:45,02-01-2021 05:00,None
325,02-01-2021 05:00,02-01-2021 05:15,11.3
326,02-01-2021 05:15,02-01-2021 05:30,11.7
327,02-01-2021 05:30,02-01-2021 05:45,12.1
328,02-01-2021 05:45,02-01-2021 06:00,None
329,02-01-2021 06:00,02-01-2021 06:15,11.7
330,02-01-2021 06:15,02-01-2021 06:30,12
331,02-01-2021 06:30,02-01-2021 06:45,11.5
332,02-01-2021 06:45,02-01-2021 07:00,None
333,02-01-2021 07:00,02-01-2021 07:15,13.6
334,02-01-2021 07:15,02-01-2021 07:30,14.2
335,02-01-2021 07:30,02-01-2021 07:45,15.1
336,02-01-2021 07:45,02-01-2021 08:00,17.4
337,02-01-2021 08:00,02-01-2021 08:15,17.4
338,02-01-2021 08:15,02-01-2021 08:30,16.8
339,02-01-2021 08:30,02-01-2021 08:45,16.3
340,02-01-2021 08:45,02-01-2021 09:00,16.2
341,02-01-2021 09:00,02-01-2021 09:15,18.3
342,02-01-2021 09:15,02-01-2021 09:30,18.9
343,02-01-2021 09:30,02-01-2021 09:45,None
344,02-01-2021 09:45,02-01-2021 10:00,None
345,02-01-2021 10:00,02-01-2021 10:15,None
346,02-01-2021 10:15,02-01-2021 10:30,20.4
347,02-01-2021 10:30,02-01-2021 10:45,None
348,02-01-2021 10:45,02-01-2021 11:00,None
349,02-01-2021 11:00,02-01-2021 11:15,None
350,02-01-2021 11:15,02-01-2021 11:30,18.2
351,02-01-2021 11:30,02-01-2021 11:45,16.5
352,02-01-2021 11:45,02-01-2021 12:00,16
353,02-01-2021 12:00,02-01-2021 12:15,15.7
354,02-01-2021 12:15,02-01-2021 12:30,15.2
355,02-01-2021 12:30,02-01-2021 12:45,15.4
356,02-01-2021 12:45,02-01-2021 13:00,16.2
357,02-01-2021 13:00,02-01-2021 13:15,16.6
358,02-01-2021 13:15,02-01-2021 13:30,16.7
359,02-01-2021 13:30,02-01-2021 13:45,16.6
360,02-01-2021 13:45,02-01-2021 14:00,16.9
361,02-01-2021 14:00,02-01-2021 14:15,17.8
362,02-01-2021 14:15,02-01-2021 14:30,None
363,02-01-2021 14:30,02-01-2021 14:45,17.2
364,02-01-2021 14:45,02-01-2021 15:00,18
365,02-01-2021 15:00,02-01-2021 15:15,17.1
366,02-01-2021 15:15,02-01-2021 15:30,17.1
367,02-01-2021 15:30,02-01-2021 15:45,18.4
368,02-01-2021 15:45,02-01-2021 16:00,19.1
369,02-01-2021 16:00,02-01-2021 16:15,19.5
370,02-01-2021 16:15,02-01-2021 16:30,21.3
371,02-01-2021 16:30,02-01-2021 16:45,22.1
372,02-01-2021 16:45,02-01-2021 17:00,20.6
373,02-01-2021 17:00,02-01-2021 17:15,21.9
374,02-01-2021 17:15,02-01-2021 17:30,25.9
375,02-01-2021 17:30,02-01-2021 17:45,34.6
376,02-01-2021 17:45,02-01-2021 18:00,38.3
377,02-01-2021 18:00,02-01-2021 18:15,43.9
378,02-01-2021 18:15,02-01-2021 18:30,44.2
379,02-01-2021 18:30,02-01-2021 18:45,41.6
380,02-01-2021 18:45,02-01-2021 19:00,45.2
381,02-01-2021 19:00,02-01-2021 19:15,44.6
382,02-01-2021 19:15,02-01-2021 19:30,40.5
383,02-01-2021 19:30,02-01-2021 19:45,41.8
384,02-01-2021 19:45,02-01-2021 20:00,44.9
385,02-01-2021 20:00,02-01-2021 20:15,38.6
386,02-01-2021 20:15,02-01-2021 20:30,20.6
387,02-01-2021 20:30,02-01-2021 20:45,None
388,02-01-2021 20:45,02-01-2021 21:00,24.3
389,02-01-2021 21:00,02-01-2021 21:15,22.5
390,02-01-2021 21:15,02-01-2021 21:30,20.5
391,02-01-2021 21:30,02-01-2021 21:45,15.9
392,02-01-2021 21:45,02-01-2021 22:00,15.3
393,02-01-2021 22:00,02-01-2021 22:15,10
394,02-01-2021 22:15,02-01-2021 22:30,7.8
395,02-01-2021 22:30,02-01-2021 22:45,8.5
396,02-01-2021 22:45,02-01-2021 23:00,5
397,02-01-2021 23:00,02-01-2021 23:15,2.1
398,02-01-2021 23:15,02-01-2021 23:30,0.8
399,02-01-2021 23:30,02-01-2021 23:45,None
400,02-01-2021 23:45,03-01-2021 00:00,None
401,03-01-2021 00:00,03-01-2021 00:15,0.4
402,03-01-2021 00:15,03-01-2021 00:30,13
403,03-01-2021 00:30,03-01-2021 00:45,13.8
404,03-01-2021 00:45,03-01-2021 01:00,None
405,03-01-2021 01:00,03-01-2021 01:15,14.5
406,03-01-2021 01:15,03-01-2021 01:30,15.6
407,03-01-2021 01:30,03-01-2021 01:45,17.2
408,03-01-2021 01:45,03-01-2021 02:00,17.1
409,03-01-2021 02:00,03-01-2021 02:15,16.7
410,03-01-2021 02:15,03-01-2021 02:30,17.5
411,03-01-2021 02:30,03-01-2021 02:45,20.1
412,03-01-2021 02:45,03-01-2021 03:00,19.7
413,03-01-2021 03:00,03-01-2021 03:15,16.4
414,03-01-2021 03:15,03-01-2021 03:30,14
415,03-01-2021 03:30,03-01-2021 03:45,12.7
416,03-01-2021 03:45,03-01-2021 04:00,12.3
417,03-01-2021 04:00,03-01-2021 04:15,12.7
418,03-01-2021 04:15,03-01-2021 04:30,12.7
419,03-01-2021 04:30,03-01-2021 04:45,12.6
420,03-01-2021 04:45,03-01-2021 05:00,13.3
421,03-01-2021 05:00,03-01-2021 05:15,14.3
422,03-01-2021 05:15,03-01-2021 05:30,13.9
423,03-01-2021 05:30,03-01-2021 05:45,14.1
424,03-01-2021 05:45,03-01-2021 06:00,13.9
425,03-01-2021 06:00,03-01-2021 06:15,13
426,03-01-2021 06:15,03-01-2021 06:30,13.2
427,03-01-2021 06:30,03-01-2021 06:45,13.5
428,03-01-2021 06:45,03-01-2021 07:00,13.7
429,03-01-2021 07:00,03-01-2021 07:15,14.2
430,03-01-2021 07:15,03-01-2021 07:30,15
431,03-01-2021 07:30,03-01-2021 07:45,15.7
432,03-01-2021 07:45,03-01-2021 08:00,None
433,03-01-2021 08:00,03-01-2021 08:15,16.5
434,03-01-2021 08:15,03-01-2021 08:30,18.5
435,03-01-2021 08:30,03-01-2021 08:45,20.5
436,03-01-2021 08:45,03-01-2021 09:00,20.8
437,03-01-2021 09:00,03-01-2021 09:15,19
438,03-01-2021 09:15,03-01-2021 09:30,20.8
439,03-01-2021 09:30,03-01-2021 09:45,None
440,03-01-2021 09:45,03-01-2021 10:00,None
441,03-01-2021 10:00,03-01-2021 10:15,None
442,03-01-2021 10:15,03-01-2021 10:30,20
443,03-01-2021 10:30,03-01-2021 10:45,None
444,03-01-2021 10:45,03-01-2021 11:00,None
445,03-01-2021 11:00,03-01-2021 11:15,None
446,03-01-2021 11:15,03-01-2021 11:30,18.2
447,03-01-2021 11:30,03-01-2021 11:45,17.7
448,03-01-2021 11:45,03-01-2021 12:00,17.6
449,03-01-2021 12:00,03-01-2021 12:15,17.2
450,03-01-2021 12:15,03-01-2021 12:30,18.7
451,03-01-2021 12:30,03-01-2021 12:45,37.9
452,03-01-2021 12:45,03-01-2021 13:00,47.5
453,03-01-2021 13:00,03-01-2021 13:15,48.8
454,03-01-2021 13:15,03-01-2021 13:30,41
455,03-01-2021 13:30,03-01-2021 13:45,35.2
456,03-01-2021 13:45,03-01-2021 14:00,31.6
457,03-01-2021 14:00,03-01-2021 14:15,29.4
458,03-01-2021 14:15,03-01-2021 14:30,26.4
459,03-01-2021 14:30,03-01-2021 14:45,24.3
460,03-01-2021 14:45,03-01-2021 15:00,23
461,03-01-2021 15:00,03-01-2021 15:15,21.9
462,03-01-2021 15:15,03-01-2021 15:30,21
463,03-01-2021 15:30,03-01-2021 15:45,21.9
464,03-01-2021 15:45,03-01-2021 16:00,22.3
465,03-01-2021 16:00,03-01-2021 16:15,22.1
466,03-01-2021 16:15,03-01-2021 16:30,20.6
467,03-01-2021 16:30,03-01-2021 16:45,19.9
468,03-01-2021 16:45,03-01-2021 17:00,21.7
469,03-01-2021 17:00,03-01-2021 17:15,25.7
470,03-01-2021 17:15,03-01-2021 17:30,29.9
471,03-01-2021 17:30,03-01-2021 17:45,36.7
472,03-01-2021 17:45,03-01-2021 18:00,37.1
473,03-01-2021 18:00,03-01-2021 18:15,34.9
474,03-01-2021 18:15,03-01-2021 18:30,33.7
475,03-01-2021 18:30,03-01-2021 18:45,31.4
476,03-01-2021 18:45,03-01-2021 19:00,34.2
477,03-01-2021 19:00,03-01-2021 19:15,35.7
478,03-01-2021 19:15,03-01-2021 19:30,32.8
479,03-01-2021 19:30,03-01-2021 19:45,30.1
480,03-01-2021 19:45,03-01-2021 20:00,29
481,03-01-2021 20:00,03-01-2021 20:15,25.3
482,03-01-2021 20:15,03-01-2021 20:30,12.8
483,03-01-2021 20:30,03-01-2021 20:45,11.5
484,03-01-2021 20:45,03-01-2021 21:00,10.2
485,03-01-2021 21:00,03-01-2021 21:15,9.5
486,03-01-2021 21:15,03-01-2021 21:30,9.4
487,03-01-2021 21:30,03-01-2021 21:45,10
488,03-01-2021 21:45,03-01-2021 22:00,10.6
489,03-01-2021 22:00,03-01-2021 22:15,9.3
490,03-01-2021 22:15,03-01-2021 22:30,8.3
491,03-01-2021 22:30,03-01-2021 22:45,7.7
492,03-01-2021 22:45,03-01-2021 23:00,7.3
493,03-01-2021 23:00,03-01-2021 23:15,7.5
494,03-01-2021 23:15,03-01-2021 23:30,6.7
495,03-01-2021 23:30,03-01-2021 23:45,None
496,03-01-2021 23:45,04-01-2021 00:00,None
497,04-01-2021 00:00,04-01-2021 00:15,7
498,04-01-2021 00:15,04-01-2021 00:30,12.7
499,04-01-2021 00:30,04-01-2021 00:45,14.5
500,04-01-2021 00:45,04-01-2021 01:00,14.1
501,04-01-2021 01:00,04-01-2021 01:15,14.4
502,04-01-2021 01:15,04-01-2021 01:30,14
503,04-01-2021 01:30,04-01-2021 01:45,14
504,04-01-2021 01:45,04-01-2021 02:00,13.8
505,04-01-2021 02:00,04-01-2021 02:15,14.2
506,04-01-2021 02:15,04-01-2021 02:30,13.7
507,04-01-2021 02:30,04-01-2021 02:45,14.1
508,04-01-2021 02:45,04-01-2021 03:00,14.8
509,04-01-2021 03:00,04-01-2021 03:15,15.1
510,04-01-2021 03:15,04-01-2021 03:30,14.7
511,04-01-2021 03:30,04-01-2021 03:45,15.3
512,04-01-2021 03:45,04-01-2021 04:00,14.9
513,04-01-2021 04:00,04-01-2021 04:15,14.6
514,04-01-2021 04:15,04-01-2021 04:30,14.2
515,04-01-2021 04:30,04-01-2021 04:45,14.1
516,04-01-2021 04:45,04-01-2021 05:00,14.4
517,04-01-2021 05:00,04-01-2021 05:15,14.5
518,04-01-2021 05:15,04-01-2021 05:30,14.1
519,04-01-2021 05:30,04-01-2021 05:45,13.9
520,04-01-2021 05:45,04-01-2021 06:00,14
521,04-01-2021 06:00,04-01-2021 06:15,13.3
522,04-01-2021 06:15,04-01-2021 06:30,13.8
523,04-01-2021 06:30,04-01-2021 06:45,14.9
524,04-01-2021 06:45,04-01-2021 07:00,15
525,04-01-2021 07:00,04-01-2021 07:15,15.6
526,04-01-2021 07:15,04-01-2021 07:30,16.4
527,04-01-2021 07:30,04-01-2021 07:45,16.2
528,04-01-2021 07:45,04-01-2021 08:00,17.6
529,04-01-2021 08:00,04-01-2021 08:15,17.7
530,04-01-2021 08:15,04-01-2021 08:30,17.6
531,04-01-2021 08:30,04-01-2021 08:45,18.3
532,04-01-2021 08:45,04-01-2021 09:00,18.6
533,04-01-2021 09:00,04-01-2021 09:15,20.1
534,04-01-2021 09:15,04-01-2021 09:30,21.9
535,04-01-2021 09:30,04-01-2021 09:45,None
536,04-01-2021 09:45,04-01-2021 10:00,None
537,04-01-2021 10:00,04-01-2021 10:15,None
538,04-01-2021 10:15,04-01-2021 10:30,19.3
539,04-01-2021 10:30,04-01-2021 10:45,None
540,04-01-2021 10:45,04-01-2021 11:00,None
541,04-01-2021 11:00,04-01-2021 11:15,None
542,04-01-2021 11:15,04-01-2021 11:30,21.9
543,04-01-2021 11:30,04-01-2021 11:45,23.4
544,04-01-2021 11:45,04-01-2021 12:00,24.1
545,04-01-2021 12:00,04-01-2021 12:15,None
546,04-01-2021 12:15,04-01-2021 12:30,None
547,04-01-2021 12:30,04-01-2021 12:45,None
548,04-01-2021 12:45,04-01-2021 13:00,151.3
549,04-01-2021 13:00,04-01-2021 13:15,15.1
550,04-01-2021 13:15,04-01-2021 13:30,25.2
551,04-01-2021 13:30,04-01-2021 13:45,23.7
552,04-01-2021 13:45,04-01-2021 14:00,21.9
553,04-01-2021 14:00,04-01-2021 14:15,21.8
554,04-01-2021 14:15,04-01-2021 14:30,22.3
555,04-01-2021 14:30,04-01-2021 14:45,23.3
556,04-01-2021 14:45,04-01-2021 15:00,23.1
557,04-01-2021 15:00,04-01-2021 15:15,21.9
558,04-01-2021 15:15,04-01-2021 15:30,20
559,04-01-2021 15:30,04-01-2021 15:45,18.4
560,04-01-2021 15:45,04-01-2021 16:00,18.1
561,04-01-2021 16:00,04-01-2021 16:15,18.7
562,04-01-2021 16:15,04-01-2021 16:30,20.5
563,04-01-2021 16:30,04-01-2021 16:45,22
564,04-01-2021 16:45,04-01-2021 17:00,22.6
565,04-01-2021 17:00,04-01-2021 17:15,21.5
566,04-01-2021 17:15,04-01-2021 17:30,20.4
567,04-01-2021 17:30,04-01-2021 17:45,21
568,04-01-2021 17:45,04-01-2021 18:00,23.6
569,04-01-2021 18:00,04-01-2021 18:15,24.1
570,04-01-2021 18:15,04-01-2021 18:30,23.8
571,04-01-2021 18:30,04-01-2021 18:45,24.7
572,04-01-2021 18:45,04-01-2021 19:00,24.3
573,04-01-2021 19:00,04-01-2021 19:15,24.3
574,04-01-2021 19:15,04-01-2021 19:30,24.2
575,04-01-2021 19:30,04-01-2021 19:45,23.6
576,04-01-2021 19:45,04-01-2021 20:00,23.5
577,04-01-2021 20:00,04-01-2021 20:15,22.6
578,04-01-2021 20:15,04-01-2021 20:30,16.8
579,04-01-2021 20:30,04-01-2021 20:45,14.4
580,04-01-2021 20:45,04-01-2021 21:00,13.8
581,04-01-2021 21:00,04-01-2021 21:15,14.1
582,04-01-2021 21:15,04-01-2021 21:30,14.2
583,04-01-2021 21:30,04-01-2021 21:45,12.2
584,04-01-2021 21:45,04-01-2021 22:00,11
585,04-01-2021 22:00,04-01-2021 22:15,10.1
586,04-01-2021 22:15,04-01-2021 22:30,9.6
587,04-01-2021 22:30,04-01-2021 22:45,9.5
588,04-01-2021 22:45,04-01-2021 23:00,8.8
589,04-01-2021 23:00,04-01-2021 23:15,8.8
590,04-01-2021 23:15,04-01-2021 23:30,8.6
591,04-01-2021 23:30,04-01-2021 23:45,None
592,04-01-2021 23:45,05-01-2021 00:00,None
593,05-01-2021 00:00,05-01-2021 00:15,8.8
594,05-01-2021 00:15,05-01-2021 00:30,12.2
595,05-01-2021 00:30,05-01-2021 00:45,None
596,05-01-2021 00:45,05-01-2021 01:00,13.2
597,05-01-2021 01:00,05-01-2021 01:15,13.3
598,05-01-2021 01:15,05-01-2021 01:30,12.9
599,05-01-2021 01:30,05-01-2021 01:45,13
600,05-01-2021 01:45,05-01-2021 02:00,13.3
601,05-01-2021 02:00,05-01-2021 02:15,13.7
602,05-01-2021 02:15,05-01-2021 02:30,13.7
603,05-01-2021 02:30,05-01-2021 02:45,14.1
604,05-01-2021 02:45,05-01-2021 03:00,14.1
605,05-01-2021 03:00,05-01-2021 03:15,13.9
606,05-01-2021 03:15,05-01-2021 03:30,15.2
607,05-01-2021 03:30,05-01-2021 03:45,16
608,05-01-2021 03:45,05-01-2021 04:00,15.3
609,05-01-2021 04:00,05-01-2021 04:15,14.7
610,05-01-2021 04:15,05-01-2021 04:30,12.5
611,05-01-2021 04:30,05-01-2021 04:45,11.7
612,05-01-2021 04:45,05-01-2021 05:00,11.3
613,05-01-2021 05:00,05-01-2021 05:15,11.3
614,05-01-2021 05:15,05-01-2021 05:30,12.3
615,05-01-2021 05:30,05-01-2021 05:45,12.8
616,05-01-2021 05:45,05-01-2021 06:00,12.9
617,05-01-2021 06:00,05-01-2021 06:15,13.1
618,05-01-2021 06:15,05-01-2021 06:30,13.1
619,05-01-2021 06:30,05-01-2021 06:45,12.8
620,05-01-2021 06:45,05-01-2021 07:00,12.6
621,05-01-2021 07:00,05-01-2021 07:15,12.1
622,05-01-2021 07:15,05-01-2021 07:30,11.8
623,05-01-2021 07:30,05-01-2021 07:45,12.1
624,05-01-2021 07:45,05-01-2021 08:00,11.8
625,05-01-2021 08:00,05-01-2021 08:15,12.5
626,05-01-2021 08:15,05-01-2021 08:30,15.7
627,05-01-2021 08:30,05-01-2021 08:45,16.7
628,05-01-2021 08:45,05-01-2021 09:00,18.2
629,05-01-2021 09:00,05-01-2021 09:15,20.6
630,05-01-2021 09:15,05-01-2021 09:30,22.9
631,05-01-2021 09:30,05-01-2021 09:45,None
632,05-01-2021 09:45,05-01-2021 10:00,None
633,05-01-2021 10:00,05-01-2021 10:15,None
634,05-01-2021 10:15,05-01-2021 10:30,25.2
635,05-01-2021 10:30,05-01-2021 10:45,None
636,05-01-2021 10:45,05-01-2021 11:00,None
637,05-01-2021 11:00,05-01-2021 11:15,None
638,05-01-2021 11:15,05-01-2021 11:30,23.2
639,05-01-2021 11:30,05-01-2021 11:45,25.5
640,05-01-2021 11:45,05-01-2021 12:00,30.7
641,05-01-2021 12:00,05-01-2021 12:15,28.8
642,05-01-2021 12:15,05-01-2021 12:30,20.6
643,05-01-2021 12:30,05-01-2021 12:45,18.3
644,05-01-2021 12:45,05-01-2021 13:00,20.4
645,05-01-2021 13:00,05-01-2021 13:15,21.7
646,05-01-2021 13:15,05-01-2021 13:30,20.9
647,05-01-2021 13:30,05-01-2021 13:45,22.6
648,05-01-2021 13:45,05-01-2021 14:00,None
649,05-01-2021 14:00,05-01-2021 14:15,18.2
650,05-01-2021 14:15,05-01-2021 14:30,17.6
651,05-01-2021 14:30,05-01-2021 14:45,17.2
652,05-01-2021 14:45,05-01-2021 15:00,None
653,05-01-2021 15:00,05-01-2021 15:15,17.4
654,05-01-2021 15:15,05-01-2021 15:30,16.4
655,05-01-2021 15:30,05-01-2021 15:45,16.1
656,05-01-2021 15:45,05-01-2021 16:00,17.1
657,05-01-2021 16:00,05-01-2021 16:15,18.4
658,05-01-2021 16:15,05-01-2021 16:30,22.9
659,05-01-2021 16:30,05-01-2021 16:45,23.8
660,05-01-2021 16:45,05-01-2021 17:00,23.8
661,05-01-2021 17:00,05-01-2021 17:15,23.2
662,05-01-2021 17:15,05-01-2021 17:30,24.5
663,05-01-2021 17:30,05-01-2021 17:45,31.6
664,05-01-2021 17:45,05-01-2021 18:00,29.3
665,05-01-2021 18:00,05-01-2021 18:15,24.7
666,05-01-2021 18:15,05-01-2021 18:30,25.2
667,05-01-2021 18:30,05-01-2021 18:45,30.2
668,05-01-2021 18:45,05-01-2021 19:00,34.7
669,05-01-2021 19:00,05-01-2021 19:15,33.7
670,05-01-2021 19:15,05-01-2021 19:30,34.9
671,05-01-2021 19:30,05-01-2021 19:45,35.8
672,05-01-2021 19:45,05-01-2021 20:00,39.5
673,05-01-2021 20:00,05-01-2021 20:15,32.1
674,05-01-2021 20:15,05-01-2021 20:30,17.9
675,05-01-2021 20:30,05-01-2021 20:45,18.2
676,05-01-2021 20:45,05-01-2021 21:00,20.6
677,05-01-2021 21:00,05-01-2021 21:15,22.9
678,05-01-2021 21:15,05-01-2021 21:30,24.5
679,05-01-2021 21:30,05-01-2021 21:45,None
680,05-01-2021 21:45,05-01-2021 22:00,None
681,05-01-2021 22:00,05-01-2021 22:15,None
682,05-01-2021 22:15,05-01-2021 22:30,None
683,05-01-2021 22:30,05-01-2021 22:45,None
684,05-01-2021 22:45,05-01-2021 23:00,None
685,05-01-2021 23:00,05-01-2021 23:15,None
686,05-01-2021 23:15,05-01-2021 23:30,None
687,05-01-2021 23:30,05-01-2021 23:45,None
688,05-01-2021 23:45,06-01-2021 00:00,None
689,06-01-2021 00:00,06-01-2021 00:15,None
690,06-01-2021 00:15,06-01-2021 00:30,None
691,06-01-2021 00:30,06-01-2021 00:45,None
692,06-01-2021 00:45,06-01-2021 01:00,None
693,06-01-2021 01:00,06-01-2021 01:15,None
694,06-01-2021 01:15,06-01-2021 01:30,None
695,06-01-2021 01:30,06-01-2021 01:45,None
696,06-01-2021 01:45,06-01-2021 02:00,None
697,06-01-2021 02:00,06-01-2021 02:15,None
698,06-01-2021 02:15,06-01-2021 02:30,None
699,06-01-2021 02:30,06-01-2021 02:45,None
700,06-01-2021 02:45,06-01-2021 03:00,None
