"Jan21NO_forecast_mean"
24.5923411286497
25.5520518240038
26.6183091015976
27.4491787871881
27.9852824728783
28.2812291524868
28.4175233028051
28.4631393311587
28.4653828666601
28.4518862179624
28.4363366660841
28.4240453163407
28.4160362266317
28.4115725045042
28.4094899132305
28.4087724806496
28.4087158665922
28.4089048041179
28.4091312943645
28.4093130018968
28.4094325866953
28.4094998702454
28.4095316604962
28.4095429105874
28.4095441015112
28.40954147042
28.4095381756225
28.4095354912284
28.4095337066872
28.4095326931187
28.4095322083164
28.4095320323784
28.409532009432
28.4095320458512
28.4095320937169
28.4095321333459
28.4095321599613
28.4095321752206
28.409532182607
28.4095321853517
28.4095321857714
28.4095321852709
28.4095321845765
28.4095321839919
28.4095321835951
28.4095321833655
28.4095321832531
28.4095321832104
28.409532183203
28.4095321832098
28.4095321832198
28.4095321832285
28.4095321832344
28.4095321832378
28.4095321832395
28.4095321832402
28.4095321832403
28.4095321832402
28.4095321832401
28.40953218324
28.4095321832399
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
28.4095321832398
