"Jan21SO2_forecast_mean"
24.8069458486001
24.6958758770894
24.5903294720181
24.5280697024574
24.5113656634986
24.523861528571
24.546165183367
24.5648112606654
24.5744688244591
24.5759224726821
24.572714489161
24.5684064885427
24.5652022974925
24.5637804473299
24.5637960150689
24.5645245872416
24.5653300666584
24.5658647560887
24.5660587088995
24.566007761953
24.5658538794065
24.5657075916667
24.5656212689261
24.5655980830706
24.5656153796789
24.5656462842847
24.5656721298626
24.565685521738
24.5656875426833
24.5656831000793
24.5656771301815
24.5656726884478
24.5656707164585
24.5656707369413
24.5656717461738
24.565672862481
24.5656736037474
24.5656738728182
24.5656738023939
24.5656735891965
24.5656733864411
24.5656732667553
24.5656732345725
24.5656732585142
24.5656733013365
24.5656733371614
24.5656733557315
24.5656733585411
24.5656733523888
24.5656733441159
24.5656733379586
24.5656733352236
24.5656733352505
24.5656733366485
24.5656733381956
24.5656733392232
24.5656733395965
24.5656733394992
24.5656733392038
24.5656733389228
24.5656733387568
24.5656733387122
24.5656733387453
24.5656733388046
24.5656733388543
24.5656733388801
24.565673338884
24.5656733388754
24.565673338864
24.5656733388554
24.5656733388516
24.5656733388517
24.5656733388536
24.5656733388558
24.5656733388572
24.5656733388577
24.5656733388576
24.5656733388572
24.5656733388568
24.5656733388565
24.5656733388565
24.5656733388565
24.5656733388566
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
24.5656733388567
